generacja;koszt_scierzki
1;5680
2;5406
3;5183
4;5140
5;5031
6;4642
7;4630
8;4567
9;4559
10;4454
11;4400
12;4399
13;4259
14;4259
15;4093
16;4029
17;3899
18;3670
19;3670
20;3670
21;3670
22;3670
23;3670
24;3366
25;3366
26;3366
27;3366
28;3238
29;3128
30;2963
31;2900
32;2899
33;2857
34;2755
35;2724
36;2584
37;2584
38;2584
39;2575
40;2543
41;2493
42;2484
43;2470
44;2437
45;2428
46;2428
47;2428
48;2409
49;2409
50;2409
51;2409
52;2409
53;2409
54;2409
55;2409
56;2409
57;2409
58;2409
59;2409
60;2409
61;2409
62;2409
63;2409
64;2409
65;2409
66;2409
67;2409
68;2409
69;2409
70;2409
71;2409
72;2409
73;2409
74;2399
75;2399
76;2399
77;2399
78;2399
79;2399
80;2399
81;2399
82;2399
83;2399
84;2399
85;2399
86;2399
87;2399
88;2399
89;2399
90;2399
91;2399
92;2399
93;2399
94;2399
95;2399
96;2338
97;2338
98;2338
99;2338
100;2338
101;2338
102;2338
103;2338
104;2338
105;2338
106;2338
107;2338
108;2338
109;2338
110;2338
111;2338
112;2338
113;2338
114;2338
115;2338
116;2338
117;2338
118;2338
119;2338
120;2338
121;2338
122;2338
123;2338
124;2338
125;2338
126;2338
127;2338
128;2338
129;2338
130;2338
131;2338
132;2338
133;2338
134;2338
135;2338
136;2338
137;2338
138;2338
139;2338
140;2338
141;2338
142;2338
143;2338
144;2338
145;2338
146;2338
147;2338
148;2338
149;2338
150;2338
151;2338
152;2338
153;2338
154;2338
155;2338
156;2338
157;2338
158;2338
159;2338
160;2338
161;2338
162;2338
163;2338
164;2338
165;2338
166;2338
167;2325
168;2325
169;2289
170;2289
171;2283
172;2283
173;2283
174;2272
175;2231
176;2231
177;2231
178;2231
179;2231
180;2231
181;2231
182;2231
183;2231
184;2231
185;2231
186;2231
187;2231
188;2231
189;2231
190;2231
191;2231
192;2231
193;2231
194;2231
195;2231
196;2231
197;2231
198;2231
199;2231
200;2231
201;2231
202;2231
203;2231
204;2231
205;2231
206;2231
207;2231
208;2231
209;2231
210;2231
211;2231
212;2231
213;2231
214;2231
215;2231
216;2231
217;2231
218;2231
219;2231
220;2231
221;2213
222;2213
223;2213
224;2213
225;2213
226;2191
227;2191
228;2191
229;2191
230;2191
231;2187
232;2186
233;2152
234;2152
235;2148
236;2147
237;2147
238;2147
239;2147
240;2147
241;2147
242;2147
243;2147
244;2147
245;2147
246;2147
247;2147
248;2147
249;2147
250;2147
251;2147
252;2147
253;2147
254;2147
255;2147
256;2147
257;2147
258;2147
259;2147
260;2147
261;2147
262;2147
263;2147
264;2147
265;2147
266;2147
267;2147
268;2147
269;2147
270;2147
271;2147
272;2147
273;2147
274;2147
275;2147
276;2147
277;2147
278;2147
279;2147
280;2147
281;2147
282;2147
283;2147
284;2147
285;2147
286;2147
287;2147
288;2147
289;2147
290;2147
291;2147
292;2147
293;2147
294;2147
295;2147
296;2147
297;2147
298;2147
299;2147
300;2147
301;2147
302;2147
303;2147
304;2147
305;2147
306;2147
307;2147
308;2147
309;2147
310;2147
311;2147
312;2147
313;2147
314;2147
315;2147
316;2147
317;2147
318;2147
319;2147
320;2147
321;2147
322;2147
323;2147
324;2147
325;2147
326;2147
327;2147
328;2147
329;2147
330;2147
331;2147
332;2147
333;2147
334;2147
335;2147
336;2147
337;2147
338;2147
339;2147
340;2147
341;2147
342;2147
343;2147
344;2147
345;2147
346;2147
347;2147
348;2147
349;2147
350;2147
351;2147
352;2147
353;2147
354;2147
355;2147
356;2147
357;2147
358;2147
359;2147
360;2147
361;2147
362;2147
363;2147
364;2147
365;2147
366;2147
367;2147
368;2147
369;2147
370;2147
371;2147
372;2147
373;2147
374;2147
375;2147
376;2147
377;2147
378;2147
379;2147
380;2147
381;2147
382;2147
383;2147
384;2147
385;2147
386;2147
387;2147
388;2147
389;2147
390;2147
391;2147
392;2147
393;2147
394;2147
395;2147
396;2147
397;2147
398;2147
399;2147
400;2147
401;2147
402;2147
403;2147
404;2147
405;2147
406;2147
407;2147
408;2147
409;2147
410;2147
411;2147
412;2147
413;2147
414;2147
415;2147
416;2147
417;2147
418;2147
419;2147
420;2147
421;2147
422;2147
423;2147
424;2147
425;2147
426;2147
427;2147
428;2147
429;2147
430;2147
431;2147
432;2147
433;2147
434;2147
435;2147
436;2147
437;2147
438;2147
439;2147
440;2147
441;2147
442;2147
443;2147
444;2147
445;2147
446;2147
447;2147
448;2147
449;2147
450;2147
451;2147
452;2147
453;2147
454;2147
455;2147
456;2147
457;2147
458;2147
459;2147
460;2147
461;2147
462;2147
463;2147
464;2147
465;2147
466;2147
467;2147
468;2147
469;2147
470;2147
471;2147
472;2147
473;2147
474;2147
475;2147
476;2147
477;2147
478;2147
479;2147
480;2147
481;2147
482;2147
483;2147
484;2147
485;2147
486;2147
487;2147
488;2147
489;2147
490;2147
491;2147
492;2147
493;2147
494;2147
495;2147
496;2147
497;2147
498;2147
499;2147
500;2147
501;2147
502;2147
503;2147
504;2147
505;2147
506;2147
507;2147
508;2147
509;2147
510;2147
511;2147
512;2147
513;2147
514;2147
515;2147
516;2147
517;2147
518;2147
519;2147
520;2147
521;2147
522;2147
523;2147
524;2147
525;2147
526;2147
527;2147
528;2147
529;2147
530;2147
531;2147
532;2147
533;2147
534;2147
535;2147
536;2147
537;2147
538;2147
539;2147
540;2147
541;2147
542;2147
543;2147
544;2147
545;2147
546;2147
547;2147
548;2147
549;2147
550;2147
551;2147
552;2147
553;2147
554;2147
555;2147
556;2147
557;2147
558;2147
559;2147
560;2147
561;2147
562;2147
563;2147
564;2147
565;2147
566;2147
567;2147
568;2147
569;2147
570;2147
571;2147
572;2147
