generacja;koszt_scierzki
1;5464
2;5114
3;5114
4;5096
5;4935
6;4919
7;4830
8;4586
9;4556
10;4146
11;4146
12;4146
13;4146
14;4113
15;3895
16;3805
17;3527
18;3527
19;3512
20;3488
21;3485
22;3473
23;3267
24;3246
25;3170
26;3142
27;3010
28;3010
29;3010
30;2891
31;2877
32;2784
33;2769
34;2767
35;2630
36;2586
37;2558
38;2425
39;2425
40;2425
41;2381
42;2371
43;2287
44;2287
45;2278
46;2219
47;2153
48;2129
49;2128
50;2128
51;2117
52;2094
53;2084
54;2059
55;2059
56;2055
57;2049
58;2049
59;2049
60;2049
61;2049
62;2049
63;2049
64;2049
65;2049
66;2049
67;2049
68;2049
69;2049
70;2049
71;2049
72;2049
73;2049
74;2049
75;2049
76;2049
77;2049
78;2049
79;2049
80;2049
81;2049
82;2049
83;2049
84;2049
85;2049
86;2049
87;2049
88;2049
89;2049
90;2049
91;2049
92;2049
93;2049
94;2049
95;2049
96;2049
97;2049
98;2049
99;2049
100;2049
101;2049
102;2049
103;2049
104;2049
105;2049
106;2049
107;2049
108;2049
109;2049
110;2049
111;2049
112;2049
113;2049
114;2049
115;2049
116;2049
117;2049
118;2049
119;2049
120;2049
121;2049
122;2049
123;2036
124;2036
125;2036
126;2036
127;2020
128;2020
129;2020
130;2020
131;2020
132;2020
133;2020
134;2020
135;2020
136;2020
137;2020
138;2020
139;2020
140;2020
141;2020
142;2020
143;2020
144;2020
145;2020
146;2020
147;2020
148;2020
149;2020
150;2020
151;2020
152;2020
153;2020
154;2020
155;2020
156;2020
157;2020
158;2020
159;2020
160;2020
161;2020
162;2020
163;2020
164;2020
165;2020
166;2020
167;2013
168;2013
169;2013
170;2013
171;2013
172;2013
173;2013
174;2013
175;2013
176;2013
177;2013
178;2013
179;2013
180;2013
181;2006
182;2006
183;2006
184;2006
185;2006
186;2006
187;2006
188;2006
189;2006
190;2006
191;2006
192;2006
193;2006
194;2006
195;2006
196;2006
197;2006
198;2006
199;2006
200;2006
201;2006
202;2006
203;2006
204;2006
205;2006
206;2006
207;2006
208;2006
209;2006
210;2006
211;2006
212;2006
213;2006
214;2006
215;2006
216;2006
217;2006
218;2006
219;2006
220;2006
221;2006
222;2006
223;2006
224;2006
225;2006
226;2006
227;2006
228;2006
229;2006
230;2006
231;2006
232;2006
233;2006
234;2006
235;2006
236;2006
237;2006
238;2006
239;2006
240;2006
241;2006
242;2006
243;2006
244;2006
245;2006
246;2006
247;2006
248;2006
249;2006
250;2006
251;2006
252;2006
253;2006
254;2006
255;2006
256;2006
257;2006
258;2006
259;2006
260;2006
261;2006
262;2006
263;2006
264;2006
265;2006
266;2006
267;2006
268;2006
269;2006
270;2006
271;2006
272;2006
273;2006
274;2006
275;2006
276;2006
277;2006
278;2006
279;2006
280;2006
281;2006
282;2006
283;2006
284;2006
285;2006
286;2006
287;2006
288;2006
289;2006
290;2006
291;2006
292;2006
293;2006
294;2006
295;2006
296;2006
297;2006
298;2006
299;2006
300;2006
301;2006
302;2006
303;2006
304;2006
305;2006
306;2006
307;2006
308;2006
309;2006
310;2006
311;2006
312;2006
313;2006
314;2006
315;2006
316;2006
317;2006
318;2006
319;2006
320;2006
321;2006
322;2006
323;2006
324;2006
325;2006
326;2006
327;2006
328;2006
329;2006
330;2006
331;2006
332;2006
333;2006
334;2006
335;2006
336;2006
337;2006
338;2006
339;2006
340;2006
341;2006
342;2006
343;2006
344;2006
345;2006
346;2006
347;2006
348;2006
349;2006
350;2006
351;2006
352;2006
353;2006
354;2006
355;2006
356;2006
357;2006
358;2006
359;2006
360;2006
361;2006
362;2006
363;2006
364;2006
365;2006
366;2006
367;2006
368;2006
369;2006
370;2006
371;2006
372;2006
373;2006
374;2006
375;2006
376;2006
377;2006
378;2006
379;2006
380;2006
381;2006
382;2006
383;2006
384;2006
385;2006
386;2006
387;2006
388;2006
389;2006
390;2006
391;2006
392;2006
393;2006
394;2006
395;2006
396;2006
397;2006
398;2006
399;2006
400;2006
401;2006
402;2006
403;2006
404;2006
405;2006
406;2006
407;2006
408;2006
409;2006
410;2006
411;2006
412;2006
413;2006
414;2006
415;2006
416;2006
417;2006
418;2006
419;2006
420;2006
421;2006
422;2006
423;2006
424;2006
425;2006
426;2006
427;2006
428;2006
429;2006
430;2006
431;2006
432;2006
433;2006
434;2006
435;2006
436;2006
437;2006
438;2006
439;2006
440;2006
441;2006
442;2006
443;2006
444;2006
445;2006
446;2006
447;2006
448;2006
449;2006
450;2006
451;2006
452;2006
453;2006
454;2006
455;1977
456;1977
457;1977
458;1977
459;1977
460;1977
461;1977
462;1977
463;1977
464;1977
465;1977
466;1977
467;1977
468;1977
469;1977
470;1977
471;1977
472;1977
473;1977
474;1977
475;1977
476;1977
477;1977
478;1977
479;1977
480;1977
481;1977
482;1977
483;1977
484;1977
485;1977
486;1977
487;1977
488;1977
489;1977
490;1977
491;1977
492;1977
493;1977
494;1977
495;1977
496;1977
497;1977
498;1977
499;1977
500;1958
501;1958
502;1954
503;1949
504;1949
505;1949
506;1949
507;1899
508;1899
509;1899
510;1899
511;1899
512;1899
513;1899
514;1899
515;1899
516;1899
517;1899
518;1899
519;1899
520;1899
521;1899
522;1899
523;1899
524;1899
525;1899
526;1899
527;1899
528;1899
529;1899
530;1897
531;1897
532;1897
533;1897
534;1897
535;1897
536;1897
537;1897
538;1897
539;1897
540;1897
541;1897
542;1897
543;1897
544;1897
545;1897
546;1897
547;1897
548;1897
549;1897
550;1897
551;1897
552;1897
553;1897
554;1897
555;1897
556;1897
557;1897
558;1897
559;1897
560;1897
561;1897
562;1897
563;1897
564;1897
565;1897
566;1897
567;1897
568;1897
569;1897
570;1897
571;1897
572;1897
573;1897
574;1897
575;1897
576;1897
577;1897
578;1897
579;1897
580;1897
581;1897
582;1897
583;1897
584;1897
585;1897
586;1897
587;1897
588;1897
589;1897
590;1897
591;1897
592;1897
593;1897
594;1897
595;1897
596;1897
597;1897
598;1897
599;1897
600;1897
601;1897
602;1897
603;1897
604;1897
605;1897
606;1897
607;1897
608;1897
609;1897
610;1897
611;1897
612;1897
613;1897
614;1897
615;1897
616;1897
617;1897
618;1897
619;1897
620;1897
621;1897
622;1897
623;1897
624;1897
625;1897
626;1897
627;1897
628;1897
629;1897
630;1897
631;1897
632;1897
633;1897
634;1897
635;1897
636;1897
637;1897
638;1897
639;1897
640;1897
641;1897
642;1897
643;1897
644;1897
645;1897
646;1897
647;1897
648;1897
649;1897
650;1897
651;1897
652;1897
653;1897
654;1897
655;1897
656;1897
657;1897
658;1897
659;1897
660;1897
661;1897
662;1897
663;1897
664;1897
665;1897
666;1897
667;1897
668;1897
669;1897
670;1897
671;1897
672;1897
673;1897
674;1897
675;1897
676;1897
677;1897
678;1897
679;1897
680;1897
681;1897
682;1897
683;1897
684;1897
685;1897
686;1897
687;1897
688;1897
689;1897
690;1897
691;1897
692;1897
693;1897
694;1897
695;1897
696;1897
697;1897
698;1897
699;1897
700;1897
701;1897
702;1897
703;1897
704;1897
705;1897
706;1897
707;1897
708;1897
709;1897
710;1897
711;1897
712;1897
713;1897
714;1897
715;1897
716;1897
717;1897
718;1897
719;1897
720;1897
721;1897
722;1897
723;1897
724;1897
725;1897
726;1897
727;1897
728;1897
729;1897
730;1897
731;1897
732;1897
733;1897
734;1897
735;1897
736;1897
737;1897
738;1897
739;1897
740;1897
741;1897
742;1897
743;1897
744;1897
745;1897
746;1897
747;1897
748;1897
749;1897
750;1897
751;1897
752;1897
753;1897
754;1897
755;1897
756;1897
757;1897
758;1897
759;1897
760;1897
761;1897
762;1897
763;1897
764;1897
765;1897
766;1897
767;1897
768;1897
769;1897
770;1897
771;1897
772;1897
773;1897
774;1897
775;1897
776;1897
777;1897
778;1897
779;1897
780;1897
781;1897
782;1897
783;1897
784;1897
785;1897
786;1897
787;1897
788;1897
789;1897
790;1897
791;1897
792;1897
793;1897
794;1897
795;1897
796;1897
797;1897
798;1897
799;1897
800;1897
801;1897
802;1897
803;1897
804;1897
805;1897
806;1897
807;1897
808;1897
809;1897
810;1897
811;1897
812;1897
813;1897
814;1897
815;1897
816;1897
817;1897
818;1897
819;1897
820;1897
821;1897
822;1897
823;1897
824;1897
825;1897
826;1897
827;1897
828;1897
829;1897
830;1897
831;1897
832;1897
833;1897
834;1897
835;1897
836;1897
837;1897
838;1897
839;1897
840;1897
841;1897
842;1897
843;1897
844;1897
845;1897
846;1897
847;1897
848;1897
849;1897
850;1897
851;1897
852;1897
853;1897
854;1897
855;1897
856;1897
857;1897
858;1897
859;1897
860;1897
861;1897
862;1897
863;1897
864;1897
865;1897
866;1897
867;1897
868;1897
869;1897
870;1897
871;1897
872;1897
873;1897
874;1897
875;1897
876;1897
877;1897
878;1897
879;1897
880;1897
881;1897
882;1897
883;1897
884;1897
885;1897
886;1897
887;1897
888;1897
889;1897
890;1897
891;1897
892;1897
893;1897
894;1897
895;1897
896;1897
897;1897
898;1897
899;1897
900;1897
901;1897
902;1897
903;1897
904;1897
905;1897
906;1897
907;1897
908;1897
909;1897
910;1897
911;1897
912;1897
913;1897
914;1897
915;1897
916;1897
917;1897
918;1897
919;1897
920;1897
921;1897
922;1897
923;1897
924;1897
925;1897
926;1897
927;1897
928;1897
929;1897
930;1897
931;1897
932;1897
933;1897
934;1897
935;1897
936;1897
937;1897
938;1897
939;1897
940;1897
941;1897
942;1897
943;1897
944;1897
945;1897
946;1897
947;1897
948;1897
949;1897
950;1897
951;1897
952;1897
953;1897
954;1897
955;1897
956;1897
957;1897
958;1897
959;1897
960;1897
961;1897
962;1897
963;1897
964;1897
965;1897
966;1897
967;1897
968;1897
969;1897
970;1897
971;1897
972;1897
973;1897
974;1897
975;1897
976;1897
977;1897
978;1897
979;1897
980;1897
981;1897
982;1897
983;1897
984;1897
985;1897
986;1897
987;1897
988;1897
989;1897
990;1897
991;1897
992;1897
993;1897
994;1897
995;1897
996;1897
997;1897
998;1897
999;1897
1000;1897
1001;1897
1002;1897
1003;1897
1004;1897
1005;1897
1006;1897
1007;1897
1008;1897
1009;1897
1010;1897
1011;1897
1012;1897
1013;1897
1014;1897
1015;1897
1016;1897
1017;1897
1018;1897
1019;1897
1020;1897
1021;1897
1022;1897
1023;1897
1024;1897
1025;1897
1026;1897
1027;1897
1028;1897
1029;1897
1030;1897
1031;1897
1032;1897
1033;1897
1034;1897
1035;1897
1036;1897
1037;1897
1038;1897
1039;1897
1040;1897
1041;1897
1042;1897
1043;1897
1044;1897
1045;1897
1046;1897
1047;1897
1048;1897
1049;1897
1050;1897
1051;1897
1052;1897
1053;1897
1054;1897
1055;1897
1056;1897
1057;1897
1058;1897
1059;1897
1060;1897
1061;1897
1062;1897
1063;1897
1064;1897
1065;1897
1066;1897
1067;1897
1068;1897
1069;1897
1070;1897
1071;1897
1072;1897
1073;1897
1074;1897
1075;1897
1076;1897
1077;1897
1078;1897
1079;1897
1080;1897
1081;1897
1082;1897
1083;1897
1084;1897
1085;1897
1086;1897
1087;1897
1088;1897
1089;1897
1090;1897
1091;1897
1092;1897
1093;1897
1094;1897
1095;1897
1096;1897
1097;1897
1098;1897
1099;1897
1100;1897
1101;1897
1102;1897
1103;1897
1104;1897
1105;1897
1106;1897
1107;1897
1108;1897
1109;1897
1110;1897
1111;1897
1112;1897
1113;1897
1114;1897
1115;1897
1116;1897
1117;1897
1118;1897
1119;1897
1120;1897
1121;1897
1122;1897
1123;1897
1124;1897
1125;1897
1126;1897
1127;1897
1128;1897
1129;1897
1130;1897
1131;1897
1132;1897
1133;1897
1134;1897
1135;1897
1136;1897
1137;1897
1138;1897
1139;1897
1140;1897
1141;1897
1142;1897
1143;1897
1144;1897
1145;1897
1146;1897
1147;1897
1148;1897
1149;1897
1150;1897
1151;1897
1152;1897
1153;1897
1154;1897
1155;1897
1156;1897
1157;1897
1158;1897
1159;1897
1160;1897
1161;1897
