generacja;koszt_scierzki
1;5825
2;5474
3;5279
4;5186
5;4855
6;4743
7;4526
8;4526
9;4491
10;4236
11;4236
12;4220
13;4155
14;3993
15;3993
16;3883
17;3825
18;3757
19;3757
20;3751
21;3581
22;3558
23;3373
24;3373
25;3358
26;3330
27;3306
28;3248
29;3248
30;3024
31;3024
32;3024
33;3024
34;2974
35;2844
36;2830
37;2796
38;2796
39;2756
40;2711
41;2711
42;2527
43;2527
44;2527
45;2499
46;2431
47;2372
48;2372
49;2355
50;2285
51;2285
52;2256
53;2218
54;2213
55;2187
56;2103
57;2103
58;2042
59;2042
60;2025
61;2024
62;2024
63;2024
64;2018
65;1954
66;1947
67;1947
68;1947
69;1904
70;1904
71;1897
72;1897
73;1893
74;1864
75;1864
76;1836
77;1832
78;1832
79;1832
80;1807
81;1807
82;1807
83;1807
84;1807
85;1807
86;1807
87;1807
88;1807
89;1807
90;1807
91;1807
92;1807
93;1807
94;1807
95;1807
96;1807
97;1807
98;1807
99;1807
100;1807
101;1807
102;1807
103;1807
104;1807
105;1807
106;1807
107;1807
108;1807
109;1807
110;1807
111;1807
112;1807
113;1807
114;1807
115;1807
116;1807
117;1807
118;1807
119;1807
120;1807
121;1807
122;1807
123;1807
124;1807
125;1807
126;1807
127;1807
128;1807
129;1807
130;1807
131;1807
132;1807
133;1807
134;1807
135;1807
136;1807
137;1807
138;1807
139;1807
140;1807
141;1807
142;1807
143;1807
144;1807
145;1807
146;1807
147;1807
148;1807
149;1807
150;1807
151;1807
152;1807
153;1807
154;1807
155;1807
156;1807
157;1807
158;1807
159;1807
160;1807
161;1807
162;1807
163;1807
164;1807
165;1807
166;1807
167;1807
168;1807
169;1807
170;1807
171;1807
172;1807
173;1807
174;1807
175;1807
176;1807
177;1807
178;1807
179;1807
180;1807
181;1807
182;1807
183;1807
184;1807
185;1807
186;1807
187;1807
188;1807
189;1807
190;1807
191;1807
192;1807
193;1807
194;1807
195;1807
196;1807
197;1807
198;1807
199;1807
200;1807
201;1807
202;1807
203;1807
204;1807
205;1807
206;1807
207;1807
208;1807
209;1807
210;1807
211;1807
212;1807
213;1807
214;1807
215;1807
216;1807
217;1807
218;1807
219;1807
220;1807
221;1807
222;1807
223;1807
224;1807
225;1807
226;1807
227;1807
228;1807
229;1807
230;1807
231;1807
232;1807
233;1807
234;1807
235;1807
236;1807
237;1807
238;1807
239;1807
240;1807
241;1807
242;1807
243;1807
244;1807
245;1807
246;1807
247;1807
248;1807
249;1807
250;1807
251;1807
252;1807
253;1807
254;1807
255;1807
256;1807
257;1807
258;1807
259;1807
260;1807
261;1807
262;1807
263;1807
264;1807
265;1807
266;1807
267;1807
268;1807
269;1807
270;1807
271;1807
272;1807
273;1807
274;1807
275;1807
276;1807
277;1807
278;1807
279;1807
280;1807
281;1807
282;1807
283;1807
284;1807
285;1807
286;1807
287;1807
288;1807
289;1807
290;1807
291;1807
292;1807
293;1807
294;1807
295;1807
296;1807
297;1807
298;1807
299;1807
300;1807
301;1807
302;1807
303;1807
304;1807
305;1807
306;1807
307;1807
308;1807
309;1807
310;1807
311;1807
312;1807
313;1807
314;1807
315;1807
316;1807
317;1807
318;1807
319;1807
320;1807
321;1807
322;1807
323;1807
324;1807
325;1807
326;1807
327;1807
328;1807
329;1807
330;1807
331;1807
332;1807
333;1807
334;1807
335;1807
336;1807
337;1807
338;1807
339;1807
340;1807
341;1807
342;1807
343;1807
344;1807
345;1807
346;1807
347;1807
348;1807
349;1807
350;1807
351;1807
352;1807
353;1807
354;1807
355;1807
356;1807
357;1807
358;1807
359;1807
360;1807
361;1807
362;1807
363;1807
364;1807
365;1807
366;1807
367;1807
368;1807
369;1807
370;1807
371;1807
372;1807
373;1807
374;1807
375;1807
376;1807
377;1807
378;1807
379;1807
380;1807
381;1807
382;1807
383;1807
384;1807
385;1807
386;1807
387;1807
388;1807
389;1807
390;1807
391;1807
392;1807
393;1807
394;1807
395;1807
396;1807
397;1807
398;1807
399;1807
400;1807
401;1807
402;1807
403;1807
404;1807
405;1807
406;1807
407;1807
408;1807
409;1807
410;1807
411;1807
412;1807
413;1807
414;1807
415;1807
416;1807
417;1807
418;1807
419;1807
420;1807
421;1807
422;1807
423;1807
424;1807
425;1807
426;1807
427;1807
428;1807
429;1807
430;1807
431;1807
432;1807
433;1807
434;1807
435;1807
436;1807
437;1807
438;1807
439;1807
440;1807
441;1807
442;1807
443;1807
444;1807
445;1807
446;1807
447;1807
448;1807
449;1807
450;1807
451;1807
452;1807
453;1807
454;1807
455;1807
456;1807
457;1807
458;1807
459;1807
460;1807
461;1807
462;1807
463;1807
464;1807
465;1807
466;1807
467;1807
468;1807
469;1807
470;1807
471;1807
472;1807
473;1807
474;1807
475;1807
476;1807
477;1807
478;1807
479;1807
480;1807
481;1807
482;1807
483;1807
484;1807
485;1807
486;1807
487;1807
488;1807
489;1807
490;1807
491;1807
492;1807
493;1807
494;1807
495;1807
496;1807
497;1807
498;1807
499;1807
500;1807
501;1807
502;1807
503;1807
504;1807
505;1807
506;1807
507;1807
508;1807
509;1807
510;1807
511;1807
512;1807
513;1807
514;1807
515;1807
516;1807
517;1807
518;1807
519;1807
520;1807
521;1807
522;1807
523;1807
524;1807
525;1807
526;1807
527;1807
528;1807
529;1807
530;1807
531;1807
532;1807
533;1807
534;1807
535;1807
536;1807
537;1807
538;1807
539;1807
540;1807
541;1807
542;1807
543;1807
544;1807
545;1807
546;1807
547;1807
548;1807
549;1807
550;1807
551;1807
552;1807
553;1807
554;1807
555;1807
556;1807
557;1807
558;1807
559;1807
560;1807
561;1807
562;1807
563;1807
564;1807
565;1807
566;1807
567;1807
568;1807
569;1807
570;1807
571;1807
572;1807
573;1807
574;1807
575;1807
576;1807
577;1807
578;1807
579;1807
580;1807
581;1807
582;1807
583;1807
584;1807
585;1807
586;1807
587;1807
588;1807
589;1807
590;1807
591;1807
592;1807
593;1807
594;1807
595;1807
596;1807
597;1807
598;1807
599;1807
600;1807
601;1807
602;1807
603;1807
604;1807
605;1807
606;1807
607;1807
608;1807
609;1807
610;1807
611;1807
612;1807
613;1807
614;1807
615;1807
616;1807
617;1807
