generacja;koszt_scierzki
1;5705
2;5634
3;5307
4;5123
5;5102
6;4731
7;4731
8;4640
9;4605
10;4406
11;4406
12;4279
13;3971
14;3971
15;3971
16;3809
17;3809
18;3809
19;3802
20;3773
21;3773
22;3666
23;3614
24;3614
25;3450
26;3406
27;3406
28;3406
29;3328
30;3268
31;3268
32;3268
33;3175
34;3175
35;3119
36;3053
37;3036
38;3036
39;3021
40;2873
41;2873
42;2873
43;2818
44;2818
45;2790
46;2617
47;2617
48;2617
49;2617
50;2617
51;2607
52;2607
53;2593
54;2593
55;2532
56;2322
57;2322
58;2322
59;2322
60;2313
61;2313
62;2268
63;2261
64;2243
65;2243
66;2199
67;2189
68;2187
69;2187
70;2187
71;2159
72;2146
73;2134
74;2132
75;2078
76;2068
77;2053
78;2053
79;1993
80;1993
81;1993
82;1940
83;1940
84;1940
85;1940
86;1940
87;1940
88;1940
89;1940
90;1940
91;1940
92;1940
93;1940
94;1940
95;1940
96;1940
97;1940
98;1937
99;1937
100;1937
101;1937
102;1937
103;1937
104;1937
105;1937
106;1937
107;1937
108;1937
109;1937
110;1937
111;1927
112;1927
113;1927
114;1927
115;1927
116;1927
117;1927
118;1927
119;1927
120;1927
121;1927
122;1927
123;1927
124;1927
125;1927
126;1927
127;1927
128;1927
129;1927
130;1927
131;1927
132;1927
133;1927
134;1927
135;1927
136;1927
137;1927
138;1927
139;1927
140;1927
141;1927
142;1927
143;1927
144;1927
145;1927
146;1927
147;1927
148;1927
149;1927
150;1927
151;1927
152;1927
153;1927
154;1927
155;1927
156;1927
157;1927
158;1927
159;1927
160;1927
161;1927
162;1927
163;1927
164;1927
165;1927
166;1927
167;1927
168;1927
169;1927
170;1927
171;1927
172;1927
173;1927
174;1927
175;1927
176;1927
177;1927
178;1927
179;1927
180;1927
181;1927
182;1927
183;1927
184;1927
185;1927
186;1927
187;1927
188;1927
189;1927
190;1927
191;1927
192;1927
193;1927
194;1927
195;1927
196;1927
197;1927
198;1927
199;1927
200;1927
201;1927
202;1927
203;1927
204;1927
205;1927
206;1927
207;1927
208;1927
209;1927
210;1927
211;1927
212;1927
213;1927
214;1927
215;1927
216;1927
217;1927
218;1927
219;1927
220;1927
221;1927
222;1927
223;1927
224;1927
225;1927
226;1927
227;1927
228;1927
229;1927
230;1927
231;1927
232;1927
233;1927
234;1927
235;1927
236;1927
237;1927
238;1927
239;1927
240;1927
241;1927
242;1927
243;1927
244;1927
245;1927
246;1927
247;1927
248;1927
249;1927
250;1927
251;1927
252;1927
253;1927
254;1927
255;1927
256;1927
257;1927
258;1927
259;1927
260;1927
261;1927
262;1927
263;1927
264;1927
265;1927
266;1927
267;1927
268;1927
269;1927
270;1927
271;1927
272;1927
273;1927
274;1927
275;1927
276;1927
277;1927
278;1927
279;1927
280;1927
281;1927
282;1927
283;1927
284;1927
285;1927
286;1927
287;1927
288;1927
289;1927
290;1927
291;1927
292;1927
293;1927
294;1927
295;1927
296;1927
297;1927
298;1927
299;1927
300;1927
301;1927
302;1927
303;1927
304;1927
305;1927
306;1927
307;1927
308;1927
309;1927
310;1927
311;1927
312;1927
313;1927
314;1927
315;1927
316;1927
317;1927
318;1927
319;1927
320;1927
321;1927
322;1927
323;1927
324;1927
325;1927
326;1927
327;1927
328;1927
329;1927
330;1927
331;1927
332;1927
333;1927
334;1927
335;1927
336;1927
337;1927
338;1927
339;1927
340;1927
341;1927
342;1927
343;1927
344;1927
345;1927
346;1927
347;1927
348;1927
349;1927
350;1927
351;1927
352;1927
353;1927
354;1927
355;1927
356;1927
357;1927
358;1927
359;1927
360;1927
361;1927
362;1927
363;1927
364;1927
365;1927
366;1927
367;1927
368;1927
369;1927
370;1927
371;1927
372;1927
373;1927
374;1927
375;1927
376;1927
377;1927
378;1927
379;1927
380;1927
381;1927
382;1927
383;1927
384;1927
385;1927
386;1927
387;1927
388;1927
389;1927
390;1927
391;1927
392;1927
393;1927
394;1927
395;1927
396;1927
397;1927
398;1927
399;1927
400;1927
401;1927
402;1927
403;1927
404;1927
405;1927
406;1927
407;1927
408;1927
409;1927
410;1927
411;1927
412;1927
413;1927
414;1927
415;1927
416;1927
417;1927
418;1927
419;1927
420;1927
421;1927
422;1927
423;1927
424;1927
425;1927
426;1927
427;1927
428;1927
429;1927
430;1927
431;1927
432;1927
433;1927
434;1927
435;1927
436;1927
437;1927
438;1927
439;1927
440;1927
441;1927
442;1927
443;1927
444;1927
445;1927
446;1927
447;1927
448;1927
449;1927
450;1927
451;1927
452;1927
453;1927
454;1927
455;1927
456;1927
457;1927
458;1927
459;1927
460;1927
461;1927
462;1927
463;1927
464;1927
465;1927
466;1927
467;1927
468;1927
469;1927
470;1927
471;1927
472;1927
473;1927
474;1927
475;1927
476;1927
477;1927
478;1927
479;1927
480;1927
481;1927
482;1927
483;1927
484;1927
485;1927
486;1927
487;1927
488;1927
489;1927
490;1927
491;1927
492;1927
493;1927
494;1927
495;1927
496;1927
497;1927
498;1927
499;1927
500;1927
501;1927
502;1927
503;1927
504;1927
505;1927
506;1927
507;1927
508;1927
509;1927
510;1927
511;1927
512;1927
513;1927
514;1927
515;1927
516;1927
517;1927
518;1927
519;1927
520;1927
521;1927
522;1927
523;1927
524;1927
525;1927
526;1927
527;1927
528;1927
529;1927
530;1927
531;1927
532;1927
533;1927
534;1927
535;1927
536;1927
537;1927
538;1927
539;1927
540;1927
541;1927
542;1927
543;1927
544;1927
545;1927
546;1927
547;1927
548;1927
549;1927
550;1927
551;1927
552;1927
553;1927
554;1927
555;1927
556;1927
557;1927
558;1927
559;1927
560;1927
561;1927
562;1927
563;1927
564;1927
565;1927
566;1927
567;1927
568;1927
569;1927
570;1927
571;1927
572;1927
573;1927
574;1927
575;1927
576;1927
577;1927
578;1927
579;1927
580;1927
581;1927
582;1927
583;1927
584;1927
585;1927
586;1927
587;1927
588;1927
589;1927
590;1927
591;1927
592;1927
593;1927
594;1927
595;1927
596;1927
597;1927
598;1927
599;1927
600;1927
601;1927
602;1927
603;1927
604;1927
605;1927
606;1927
607;1927
608;1927
609;1927
610;1927
611;1927
612;1927
613;1927
614;1927
615;1927
616;1927
617;1927
618;1927
619;1927
620;1927
621;1927
622;1927
623;1927
624;1927
625;1927
626;1927
627;1927
628;1927
629;1927
630;1927
631;1927
632;1927
633;1927
634;1927
635;1927
636;1927
637;1927
638;1927
639;1927
640;1927
641;1927
642;1927
643;1927
644;1927
645;1927
646;1927
647;1927
648;1927
649;1927
650;1927
651;1927
652;1927
653;1927
654;1927
655;1927
656;1927
657;1927
658;1927
659;1927
660;1927
661;1927
662;1927
663;1927
664;1927
665;1927
666;1927
667;1927
668;1927
669;1927
670;1927
671;1927
672;1927
673;1927
674;1927
675;1927
676;1927
677;1927
678;1927
679;1927
680;1927
681;1927
682;1927
683;1927
684;1927
685;1927
686;1927
687;1927
688;1927
689;1927
690;1927
691;1927
692;1927
693;1927
694;1927
695;1927
696;1927
697;1927
698;1927
699;1927
700;1927
701;1927
702;1927
703;1927
704;1927
705;1927
706;1927
707;1927
708;1927
709;1927
710;1927
711;1927
712;1927
713;1927
714;1927
715;1927
716;1927
717;1927
718;1927
719;1927
720;1927
721;1927
722;1927
723;1927
724;1927
725;1927
726;1927
727;1927
728;1927
729;1927
730;1927
731;1927
732;1927
733;1927
734;1927
735;1927
736;1927
737;1927
738;1927
739;1927
740;1927
741;1927
742;1927
743;1927
744;1927
745;1927
746;1927
747;1927
748;1927
749;1927
750;1927
751;1927
752;1927
753;1927
754;1927
755;1927
756;1927
757;1927
758;1927
759;1927
760;1927
761;1927
762;1927
763;1927
764;1927
765;1927
766;1927
767;1927
768;1927
769;1927
770;1927
771;1927
772;1927
773;1927
774;1927
775;1927
776;1927
777;1927
