generacja;koszt_scierzki
1;7225
2;7208
3;7122
4;7022
5;7022
6;6948
7;6864
8;6745
9;6745
10;6707
11;6661
12;6622
13;6622
14;6617
15;6559
16;6471
17;6471
18;6471
19;6460
20;6412
21;6351
22;6351
23;6351
24;6318
25;6295
26;6295
27;6176
28;6176
29;6176
30;6169
31;6117
32;6098
33;6079
34;6076
35;6075
36;6018
37;5996
38;5991
39;5925
40;5894
41;5894
42;5836
43;5836
44;5823
45;5784
46;5745
47;5745
48;5741
49;5694
50;5672
51;5653
52;5630
53;5574
54;5574
55;5566
56;5538
57;5517
58;5491
59;5481
60;5478
61;5435
62;5435
63;5435
64;5369
65;5369
66;5312
67;5312
68;5312
69;5312
70;5302
71;5264
72;5264
73;5229
74;5194
75;5194
76;5182
77;5167
78;5160
79;5160
80;5140
81;5140
82;5116
83;5102
84;5060
85;5056
86;5056
87;5056
88;5056
89;5028
90;5022
91;5022
92;5002
93;4998
94;4980
95;4940
96;4940
97;4932
98;4927
99;4918
100;4876
101;4876
102;4876
103;4876
104;4875
105;4855
106;4850
107;4827
108;4827
109;4794
110;4794
111;4790
112;4790
113;4784
114;4784
115;4784
116;4777
117;4771
118;4768
119;4740
120;4735
121;4729
122;4712
123;4710
124;4700
125;4687
126;4667
127;4666
128;4664
129;4650
130;4648
131;4643
132;4643
133;4624
134;4624
135;4624
136;4596
137;4596
138;4596
139;4587
140;4582
141;4575
142;4573
143;4573
144;4573
145;4573
146;4573
147;4571
148;4535
149;4535
150;4535
151;4532
152;4532
153;4513
154;4513
155;4513
156;4513
157;4513
158;4495
159;4485
160;4484
161;4476
162;4476
163;4472
164;4467
165;4467
166;4455
167;4455
168;4455
169;4446
170;4446
171;4442
172;4442
173;4431
174;4411
175;4411
176;4411
177;4411
178;4411
179;4404
180;4394
181;4394
182;4378
183;4378
184;4378
185;4378
186;4360
187;4360
188;4356
189;4351
190;4346
191;4328
192;4328
193;4328
194;4321
195;4321
196;4320
197;4311
198;4296
199;4294
200;4294
201;4294
202;4262
203;4262
204;4262
205;4262
206;4262
207;4253
208;4241
209;4235
210;4235
211;4229
212;4229
213;4215
214;4207
215;4207
216;4192
217;4192
218;4189
219;4189
220;4189
221;4187
222;4176
223;4176
224;4170
225;4168
226;4161
227;4154
228;4154
229;4154
230;4148
231;4144
232;4144
233;4138
234;4138
235;4131
236;4125
237;4125
238;4125
239;4125
240;4104
241;4104
242;4104
243;4104
244;4104
245;4104
246;4104
247;4099
248;4099
249;4095
250;4087
251;4087
252;4068
253;4064
254;4064
255;4064
256;4063
257;4061
258;4048
259;4048
260;4039
261;4039
262;4039
263;4030
264;4030
265;4027
266;4015
267;4015
268;4011
269;4011
270;4011
271;4011
272;4011
273;3999
274;3997
275;3992
276;3988
277;3982
278;3982
279;3965
280;3965
