generacja;koszt_scierzki
1;5584
2;5503
3;5363
4;5261
5;4998
6;4884
7;4855
8;4781
9;4687
10;4541
11;4474
12;4432
13;4301
14;4161
15;4049
16;3967
17;3886
18;3879
19;3739
20;3585
21;3585
22;3585
23;3585
24;3418
25;3350
26;3350
27;3257
28;3147
29;3147
30;3138
31;2993
32;2993
33;2873
34;2873
35;2829
36;2793
37;2793
38;2681
39;2681
40;2642
41;2635
42;2610
43;2610
44;2584
45;2584
46;2531
47;2517
48;2469
49;2455
50;2419
51;2398
52;2398
53;2398
54;2387
55;2385
56;2334
57;2321
58;2321
59;2280
60;2280
61;2274
62;2274
63;2229
64;2192
65;2192
66;2160
67;2133
68;2133
69;2101
70;2101
71;2101
72;2059
73;2059
74;2059
75;2059
76;2053
77;2053
78;2051
79;2051
80;2051
81;2051
82;2051
83;2051
84;2051
85;2051
86;2051
87;2051
88;2051
89;2051
90;2051
91;2051
92;2051
93;2051
94;2051
95;2051
96;2051
97;2051
98;2051
99;2051
100;2051
101;2051
102;2051
103;2051
104;2051
105;2051
106;2051
107;2051
108;2051
109;2051
110;2051
111;2051
112;2051
113;2051
114;2051
115;2051
116;2051
117;2051
118;2051
119;2051
120;2051
121;2051
122;2051
123;2051
124;2051
125;2051
126;2051
127;2051
128;2051
129;2051
130;2051
131;2051
132;2051
133;2051
134;2051
135;2051
136;2051
137;2051
138;2051
139;2051
140;2051
141;2051
142;2051
143;2051
144;2051
145;2051
146;2051
147;2051
148;2051
149;2051
150;2051
151;2051
152;2051
153;2051
154;2051
155;2051
156;2051
157;2051
158;2051
159;2051
160;2051
161;2051
162;2051
163;2051
164;2051
165;2051
166;2051
167;2051
168;2051
169;2051
170;2051
171;2051
172;2051
173;2051
174;2051
175;2051
176;2051
177;2051
178;2051
179;2051
180;2051
181;2051
182;2051
183;2051
184;2051
185;2051
186;2051
187;2051
188;2051
189;2051
190;2051
191;2051
192;2051
193;2051
194;2051
195;2051
196;2051
197;2051
198;2051
199;2051
200;2051
201;2051
202;2051
203;2051
204;2051
205;2051
206;2051
207;2051
208;2051
209;2051
210;2051
211;2051
212;2051
213;2051
214;2051
215;2051
216;2051
217;2051
218;2051
219;2051
220;2051
221;2051
222;2051
223;2051
224;2051
225;2051
