generacja;koszt_scierzki
1;7201
2;7021
3;7021
4;7008
5;6810
6;6810
7;6749
8;6741
9;6699
10;6625
11;6625
12;6556
13;6509
14;6509
15;6439
16;6439
17;6439
18;6373
19;6373
20;6360
21;6357
22;6287
23;6287
24;6287
25;6242
26;6150
27;6150
28;6150
29;6150
30;6119
31;6105
32;6059
33;6059
34;6056
35;6053
36;6053
37;6007
38;6007
39;5998
40;5984
41;5962
42;5938
43;5937
44;5904
45;5826
46;5803
47;5803
48;5787
49;5785
50;5785
51;5733
52;5699
53;5658
54;5658
55;5658
56;5646
57;5606
58;5606
59;5591
60;5580
61;5580
62;5563
63;5517
64;5512
65;5495
66;5471
67;5471
68;5448
69;5448
70;5408
71;5408
72;5403
73;5399
74;5376
75;5376
76;5347
77;5290
78;5290
79;5290
80;5290
81;5290
82;5290
83;5289
84;5289
85;5289
86;5249
87;5249
88;5249
89;5249
90;5249
91;5206
92;5206
93;5172
94;5172
95;5089
96;5089
97;5089
98;5089
99;5074
100;5074
101;5069
102;5022
103;5022
104;5008
105;4995
106;4957
107;4957
108;4957
109;4948
110;4902
111;4892
112;4892
113;4864
114;4864
115;4857
116;4857
117;4857
118;4838
119;4797
120;4783
121;4783
122;4783
123;4783
124;4769
125;4769
126;4769
127;4769
128;4761
129;4761
130;4761
131;4761
132;4761
133;4761
134;4761
135;4745
136;4741
137;4741
138;4741
139;4738
140;4731
141;4711
142;4677
143;4677
144;4677
145;4677
146;4677
147;4677
148;4672
149;4656
150;4656
151;4656
152;4656
153;4655
154;4618
155;4618
156;4618
157;4618
158;4618
159;4618
160;4606
161;4606
162;4602
163;4602
164;4602
165;4602
166;4602
167;4602
168;4575
169;4575
170;4575
171;4575
172;4575
173;4569
174;4569
175;4522
176;4522
177;4522
178;4516
179;4516
180;4516
181;4516
182;4516
183;4516
184;4511
185;4462
186;4462
187;4462
188;4462
189;4462
190;4462
191;4462
192;4462
193;4462
194;4462
195;4462
196;4462
197;4462
198;4450
199;4430
200;4430
201;4418
202;4418
203;4399
204;4387
205;4387
206;4387
207;4387
208;4387
209;4379
210;4379
211;4379
212;4379
213;4379
214;4378
215;4378
216;4374
217;4364
218;4362
219;4362
220;4362
221;4334
222;4334
223;4330
224;4330
225;4330
226;4324
227;4314
228;4305
229;4271
230;4271
231;4271
232;4271
233;4271
234;4271
235;4271
236;4271
237;4271
238;4271
239;4271
240;4271
241;4265
242;4254
243;4254
244;4254
245;4254
246;4254
247;4254
248;4254
249;4254
250;4254
251;4254
252;4254
253;4254
254;4254
255;4254
256;4254
257;4254
258;4254
259;4254
260;4254
261;4254
262;4254
263;4254
264;4254
265;4254
266;4254
267;4254
268;4254
269;4254
270;4254
271;4254
272;4254
273;4248
274;4248
275;4248
276;4248
277;4248
278;4248
279;4248
280;4248
281;4248
282;4248
283;4248
284;4248
285;4248
286;4248
287;4248
288;4248
289;4248
290;4248
291;4248
292;4248
293;4248
294;4248
295;4248
296;4248
297;4248
298;4248
299;4248
300;4248
301;4248
302;4248
303;4248
304;4224
305;4224
306;4202
307;4202
308;4202
309;4202
310;4190
311;4190
312;4186
313;4181
314;4145
315;4145
316;4145
