generacja;koszt_scierzki
1;23475
2;23408
3;22995
4;22775
5;22135
6;21590
7;21196
8;21123
9;20688
10;20450
11;20332
12;20182
13;20056
14;20017
15;19813
16;19464
17;19019
18;19019
19;18988
20;18830
21;18830
22;18638
23;18301
24;18232
25;18232
26;17999
27;17999
28;17999
29;17999
30;17999
31;17943
32;17868
33;17818
34;17279
35;17241
36;17241
37;17241
38;17241
39;17004
40;17004
41;16710
42;16505
43;16189
44;16189
45;16189
46;16189
47;16147
48;16147
49;16147
50;16147
51;16085
52;15902
53;15902
54;15697
55;15697
56;15628
57;15521
58;15521
59;15326
60;15326
61;15326
62;15098
63;15098
64;15098
65;15098
66;14830
67;14830
68;14830
69;14830
70;14539
71;14539
72;14539
73;14448
74;14448
75;14422
76;14078
77;14078
78;14078
79;14078
80;14078
81;14063
82;14063
83;14063
84;14063
85;14030
86;13862
87;13862
88;13710
89;13495
90;13495
91;13495
92;13495
93;13495
94;13158
95;13158
96;12969
97;12969
98;12846
99;12731
100;12731
101;12562
102;12550
103;12550
104;12308
105;12202
106;12202
107;12202
108;11996
109;11996
110;11996
111;11996
112;11996
113;11996
114;11996
115;11880
116;11880
117;11853
118;11532
119;11439
120;11431
121;11431
122;11431
123;11431
124;11431
125;11230
126;11230
127;11230
128;11131
129;11131
130;11131
131;11131
132;10943
133;10943
134;10943
135;10943
136;10943
137;10879
138;10879
139;10742
140;10677
141;10648
142;10648
143;10648
144;10477
145;10477
146;10348
147;10255
148;10255
149;10253
150;10210
151;10140
152;10134
153;10084
154;10060
155;10060
156;9987
157;9987
158;9933
159;9830
160;9830
161;9822
162;9800
163;9794
164;9677
165;9677
166;9620
167;9620
168;9499
169;9438
170;9394
171;9320
172;9320
173;9301
174;9286
175;9124
176;9034
177;9034
178;9034
179;8909
180;8909
181;8909
182;8909
183;8899
184;8899
185;8835
186;8744
187;8744
188;8744
189;8744
190;8725
191;8529
192;8529
193;8529
194;8529
195;8529
196;8529
197;8506
198;8506
199;8506
200;8422
201;8422
202;8422
203;8370
204;8370
205;8333
206;8286
207;8226
208;8226
209;8162
210;8162
211;8162
212;8162
213;8162
214;8162
215;8162
216;8129
217;8129
218;8001
219;8001
220;8001
221;8001
222;8001
223;7978
224;7962
225;7945
226;7914
227;7829
228;7759
229;7756
230;7722
231;7627
232;7583
233;7583
234;7550
235;7550
236;7507
237;7470
238;7470
239;7388
240;7388
241;7388
242;7357
243;7347
244;7286
245;7286
246;7267
247;7262
248;7186
249;7186
250;7160
251;7098
252;7098
253;7093
254;7089
255;7065
256;7045
257;7031
258;7020
259;6985
260;6976
261;6970
262;6934
263;6891
264;6863
265;6814
266;6780
267;6780
268;6780
269;6740
270;6740
271;6678
272;6612
273;6576
274;6551
275;6512
276;6471
277;6438
278;6438
279;6420
280;6384
281;6384
282;6356
283;6349
284;6321
285;6306
286;6268
287;6268
288;6261
289;6261
290;6236
291;6236
292;6211
293;6199
294;6199
295;6167
296;6128
297;6127
298;6102
299;6099
300;6098
301;6059
302;6059
303;6056
304;6050
305;6011
306;6011
307;5978
308;5971
309;5937
310;5937
311;5925
312;5910
313;5910
314;5910
315;5896
316;5881
317;5881
318;5881
319;5851
320;5850
321;5821
322;5821
323;5818
324;5791
325;5790
326;5790
327;5787
328;5652
329;5652
330;5652
331;5638
332;5574
333;5574
334;5574
335;5574
336;5569
337;5569
338;5564
339;5555
340;5555
341;5555
342;5532
343;5502
344;5461
345;5461
346;5460
347;5458
348;5430
349;5408
350;5396
351;5353
352;5353
353;5353
354;5353
355;5335
356;5335
357;5328
358;5319
359;5309
360;5306
361;5287
362;5287
363;5287
364;5266
365;5266
366;5266
367;5266
368;5207
369;5167
370;5167
371;5153
372;5153
373;5153
374;5141
375;5136
376;5129
377;5113
378;5101
379;5101
380;5093
381;5083
382;5069
383;5069
384;5069
385;5022
386;5022
387;5022
388;5022
389;5018
390;4999
391;4999
392;4985
393;4985
394;4975
395;4975
396;4975
397;4975
398;4975
399;4966
400;4958
401;4958
402;4955
403;4945
404;4904
405;4884
406;4884
407;4884
408;4884
409;4884
410;4854
411;4854
412;4849
413;4849
414;4846
415;4840
416;4819
417;4819
418;4811
419;4811
420;4800
421;4800
422;4792
423;4792
424;4792
425;4786
426;4786
427;4786
428;4786
429;4771
430;4765
431;4765
432;4765
433;4765
434;4765
435;4765
436;4765
437;4765
438;4765
439;4765
440;4765
441;4765
442;4765
443;4758
444;4758
445;4758
446;4758
447;4758
448;4753
449;4711
450;4711
451;4711
452;4711
453;4711
454;4711
455;4711
456;4711
457;4711
458;4711
459;4711
460;4711
461;4711
462;4711
