generacja;koszt_scierzki
1;7309
2;7214
3;7177
4;7071
5;7032
6;6945
7;6927
8;6868
9;6866
10;6722
11;6668
12;6668
13;6627
14;6627
15;6584
16;6440
17;6440
18;6440
19;6381
20;6381
21;6355
22;6301
23;6287
24;6232
25;6187
26;6186
27;6164
28;6120
29;6079
30;6028
31;6028
32;6028
33;6013
34;5967
35;5962
36;5931
37;5885
38;5857
39;5857
40;5817
41;5806
42;5788
43;5764
44;5713
45;5697
46;5685
47;5642
48;5617
49;5607
50;5606
51;5591
52;5560
53;5560
54;5451
55;5428
56;5428
57;5424
58;5424
59;5424
60;5377
61;5377
62;5355
63;5339
64;5329
65;5318
66;5318
67;5303
68;5271
69;5269
70;5263
71;5233
72;5207
73;5202
74;5188
75;5177
76;5168
77;5156
78;5144
79;5128
80;5122
81;5088
82;5088
83;5078
84;5068
85;5043
86;5022
87;5018
88;5010
89;4990
90;4978
91;4978
92;4965
93;4957
94;4952
95;4947
96;4934
97;4922
98;4914
99;4907
100;4907
101;4905
102;4905
103;4905
104;4904
105;4903
106;4902
107;4895
108;4895
109;4893
110;4892
111;4889
112;4886
113;4886
114;4886
115;4886
116;4884
117;4884
118;4884
119;4884
120;4884
121;4883
122;4883
123;4883
124;4883
125;4883
126;4883
127;4883
128;4883
129;4883
130;4883
131;4883
132;4883
133;4883
134;4883
135;4883
136;4883
137;4883
138;4883
139;4883
140;4883
141;4883
142;4883
143;4883
144;4883
145;4883
146;4883
147;4883
148;4883
149;4883
150;4883
151;4883
152;4883
153;4883
154;4883
155;4883
156;4883
157;4883
158;4883
159;4883
160;4883
161;4883
162;4883
163;4883
164;4883
165;4883
166;4883
167;4883
168;4883
169;4883
170;4883
171;4883
172;4883
173;4883
174;4883
175;4883
176;4883
177;4883
178;4883
179;4883
180;4883
181;4883
182;4883
183;4883
184;4883
185;4883
186;4883
187;4883
188;4883
189;4883
190;4883
191;4883
192;4883
193;4883
194;4883
195;4883
196;4883
197;4883
198;4883
199;4883
200;4883
201;4883
202;4883
203;4883
204;4883
205;4883
206;4883
207;4883
208;4883
209;4883
210;4883
211;4883
212;4883
213;4883
214;4883
215;4883
216;4883
217;4883
218;4883
219;4883
220;4883
221;4883
222;4883
223;4883
224;4883
225;4883
226;4883
227;4883
228;4883
229;4883
230;4883
231;4883
232;4883
233;4883
234;4883
235;4883
236;4883
237;4883
238;4883
239;4883
240;4883
241;4883
242;4883
243;4883
244;4883
245;4883
246;4883
247;4883
248;4883
249;4883
250;4883
251;4883
252;4883
253;4883
254;4883
255;4883
256;4883
257;4883
258;4883
259;4883
260;4883
261;4883
262;4883
263;4883
264;4883
265;4883
266;4883
267;4883
268;4883
269;4883
270;4883
271;4883
272;4883
273;4883
274;4883
275;4883
276;4883
277;4883
278;4883
279;4883
280;4883
281;4883
282;4883
283;4883
284;4883
285;4883
286;4883
287;4883
288;4883
289;4883
290;4883
291;4883
292;4883
293;4883
294;4883
295;4883
296;4883
297;4883
298;4883
299;4883
300;4883
301;4883
302;4883
303;4883
304;4883
305;4883
306;4883
307;4883
308;4883
309;4883
310;4883
311;4883
312;4883
313;4883
314;4883
315;4879
316;4879
317;4879
318;4879
319;4879
320;4879
321;4861
322;4861
323;4861
324;4856
325;4856
326;4856
327;4856
328;4856
329;4856
330;4856
331;4856
332;4856
333;4856
334;4856
335;4856
336;4856
337;4856
338;4856
339;4856
340;4856
341;4856
342;4856
343;4856
344;4856
345;4856
346;4856
347;4856
348;4856
349;4856
350;4856
351;4856
352;4856
353;4856
354;4856
355;4856
356;4856
357;4856
358;4855
359;4855
360;4855
361;4855
362;4855
363;4855
364;4855
365;4855
366;4855
367;4855
368;4855
369;4855
370;4855
371;4855
372;4855
373;4855
374;4855
375;4855
376;4855
377;4855
378;4855
379;4855
380;4855
381;4855
382;4855
383;4855
384;4855
385;4855
386;4855
387;4855
388;4855
389;4855
390;4855
391;4855
392;4855
393;4855
394;4855
395;4855
396;4855
397;4855
398;4855
399;4855
400;4855
401;4855
402;4855
403;4855
404;4855
405;4855
406;4855
407;4855
408;4855
409;4855
410;4855
411;4855
412;4855
413;4855
414;4855
415;4855
416;4855
417;4855
418;4855
419;4855
420;4855
421;4855
422;4855
423;4855
424;4855
425;4855
426;4855
427;4855
428;4855
429;4855
430;4855
431;4855
432;4855
433;4855
434;4855
435;4855
436;4855
437;4855
438;4855
439;4855
440;4855
441;4855
442;4855
443;4855
444;4855
445;4855
446;4855
447;4855
448;4855
449;4855
450;4855
451;4855
452;4855
453;4855
454;4855
455;4855
456;4855
457;4855
458;4855
459;4855
460;4855
461;4855
462;4855
463;4855
464;4855
465;4855
466;4855
467;4855
468;4855
469;4855
470;4855
471;4855
472;4855
473;4855
474;4855
475;4855
476;4855
477;4855
478;4855
479;4854
480;4854
481;4854
482;4854
483;4854
484;4854
485;4854
486;4854
487;4854
488;4854
489;4854
490;4854
491;4854
492;4854
493;4854
494;4854
495;4854
496;4854
497;4854
498;4854
499;4854
500;4854
501;4854
502;4854
503;4854
504;4854
505;4854
506;4854
507;4854
508;4854
509;4854
510;4854
511;4854
512;4854
513;4854
514;4854
515;4854
516;4854
517;4854
518;4854
519;4854
520;4854
521;4854
522;4854
523;4854
524;4854
525;4854
526;4854
527;4854
528;4854
529;4854
530;4854
531;4854
532;4854
533;4854
534;4854
535;4854
536;4854
537;4854
538;4854
539;4854
540;4854
541;4854
542;4854
543;4854
544;4854
545;4854
546;4854
547;4854
548;4854
549;4854
550;4854
551;4854
552;4854
553;4854
554;4854
555;4854
556;4854
557;4854
558;4854
559;4854
560;4854
561;4854
562;4854
563;4854
564;4854
565;4854
566;4854
567;4854
568;4854
569;4854
570;4854
571;4854
572;4854
573;4854
574;4854
575;4854
576;4854
577;4854
578;4854
579;4854
580;4854
581;4854
582;4854
583;4854
584;4854
585;4854
586;4854
587;4854
588;4854
589;4854
590;4854
591;4854
592;4854
593;4854
594;4854
595;4854
596;4854
597;4854
598;4854
599;4854
600;4854
601;4854
602;4854
603;4854
604;4854
605;4854
606;4854
607;4854
608;4854
609;4854
610;4854
611;4854
612;4854
613;4854
614;4854
615;4854
616;4854
617;4854
618;4854
619;4854
620;4854
621;4854
622;4854
623;4854
624;4854
625;4854
626;4854
627;4854
628;4854
629;4854
630;4854
631;4854
632;4854
633;4854
634;4854
635;4854
636;4854
637;4854
638;4854
639;4854
640;4854
641;4854
642;4854
643;4854
644;4854
645;4854
646;4854
647;4854
648;4854
649;4854
650;4854
651;4854
652;4854
653;4854
654;4854
655;4854
656;4854
657;4854
658;4854
659;4854
660;4854
661;4854
662;4854
663;4854
664;4854
665;4854
666;4854
667;4854
668;4854
669;4854
670;4854
671;4854
672;4854
673;4854
674;4854
675;4854
676;4854
677;4854
678;4854
679;4854
680;4854
681;4854
682;4854
683;4854
684;4854
685;4854
686;4854
687;4854
688;4854
689;4854
690;4854
691;4854
692;4854
693;4854
694;4854
695;4854
696;4854
697;4854
698;4854
699;4854
700;4854
701;4854
702;4854
703;4854
704;4854
705;4854
706;4854
707;4854
708;4854
709;4854
710;4854
711;4854
712;4854
713;4854
714;4854
715;4854
716;4854
717;4854
718;4854
719;4854
720;4854
721;4854
722;4854
723;4854
724;4854
725;4854
726;4854
727;4854
728;4854
729;4854
730;4854
731;4854
732;4854
733;4854
734;4854
735;4854
736;4854
737;4854
738;4854
739;4854
740;4851
741;4851
742;4851
743;4851
744;4851
745;4851
746;4851
747;4851
748;4851
749;4851
750;4851
751;4851
752;4851
753;4851
754;4851
755;4851
756;4851
757;4851
758;4851
759;4851
760;4851
761;4851
762;4851
763;4851
764;4851
765;4851
766;4851
767;4851
768;4851
769;4851
770;4851
771;4851
772;4851
773;4851
774;4851
775;4851
776;4851
777;4851
778;4851
779;4851
780;4851
781;4851
782;4851
783;4851
784;4851
785;4851
786;4851
