generacja;koszt_scierzki
1;7252
2;7237
3;7096
4;7075
5;6900
6;6873
7;6873
8;6873
9;6792
10;6761
11;6714
12;6659
13;6652
14;6581
15;6488
16;6488
17;6488
18;6488
19;6462
20;6414
21;6414
22;6278
23;6278
24;6278
25;6219
26;6219
27;6179
28;6152
29;6132
30;6116
31;6096
32;6007
33;5999
34;5987
35;5928
36;5928
37;5881
38;5881
39;5852
40;5852
41;5841
42;5776
43;5705
44;5686
45;5657
46;5648
47;5634
48;5623
49;5586
50;5562
51;5535
52;5535
53;5491
54;5453
55;5396
56;5396
57;5393
58;5377
59;5333
60;5333
61;5315
62;5310
63;5310
64;5291
65;5284
66;5267
67;5251
68;5244
69;5233
70;5202
71;5194
72;5177
73;5159
74;5156
75;5110
76;5096
77;5096
78;5082
79;5077
80;5054
81;5045
82;5036
83;5011
84;5011
85;5010
86;5001
87;4990
88;4978
89;4974
90;4958
91;4957
92;4946
93;4944
94;4935
95;4931
96;4931
97;4927
98;4919
99;4915
100;4911
101;4900
102;4900
103;4888
104;4882
105;4873
106;4873
107;4856
108;4856
109;4854
110;4849
111;4844
112;4837
113;4833
114;4829
115;4818
116;4810
117;4806
118;4798
119;4795
120;4789
121;4773
122;4773
123;4773
124;4764
125;4756
126;4751
127;4747
128;4741
129;4741
130;4731
131;4731
132;4731
133;4723
134;4717
135;4716
136;4708
137;4702
138;4702
139;4699
140;4698
141;4692
142;4688
143;4688
144;4678
145;4676
146;4675
147;4668
148;4668
149;4666
150;4661
151;4661
152;4661
153;4659
154;4657
155;4653
156;4643
157;4643
158;4636
159;4629
160;4629
161;4627
162;4620
163;4620
164;4620
165;4619
166;4605
167;4605
168;4605
169;4604
170;4604
171;4604
172;4596
173;4595
174;4587
175;4587
176;4574
177;4574
178;4567
179;4564
180;4556
181;4548
182;4548
183;4547
184;4536
185;4532
186;4518
187;4512
188;4504
189;4499
190;4496
191;4492
192;4488
193;4482
194;4482
195;4476
196;4472
197;4463
198;4461
199;4461
200;4457
201;4449
202;4445
203;4445
204;4442
205;4437
206;4437
207;4425
208;4422
209;4422
210;4421
211;4420
212;4414
213;4414
214;4410
215;4400
216;4400
217;4393
218;4383
219;4380
220;4379
221;4379
222;4377
223;4377
224;4373
225;4369
226;4369
227;4367
228;4364
229;4364
230;4355
231;4348
232;4345
233;4335
234;4335
235;4335
236;4331
237;4328
238;4321
239;4321
240;4320
241;4318
242;4312
243;4310
244;4310
245;4309
246;4303
247;4302
248;4301
249;4297
250;4297
251;4297
252;4297
253;4297
254;4288
255;4288
256;4288
257;4288
258;4288
259;4288
260;4283
261;4283
262;4283
263;4283
264;4283
