generacja;koszt_scierzki
1;7223
2;7150
3;7068
4;7039
5;6930
6;6885
7;6816
8;6777
9;6742
10;6693
11;6632
12;6632
13;6590
14;6554
15;6491
16;6476
17;6440
18;6399
19;6378
20;6374
21;6254
22;6254
23;6220
24;6188
25;6160
26;6138
27;6083
28;6056
29;6046
30;6025
31;6001
32;5986
33;5918
34;5915
35;5887
36;5871
37;5871
38;5860
39;5821
40;5805
41;5805
42;5801
43;5775
44;5709
45;5671
46;5671
47;5615
48;5608
49;5608
50;5608
51;5599
52;5577
53;5514
54;5514
55;5461
56;5461
57;5461
58;5458
59;5443
60;5375
61;5337
62;5332
63;5325
64;5312
65;5312
66;5271
67;5261
68;5226
69;5202
70;5194
71;5118
72;5118
73;5118
74;5099
75;5085
76;5085
77;5068
78;5067
79;5058
80;5011
81;4973
82;4973
83;4973
84;4948
85;4932
86;4932
87;4902
88;4897
89;4891
90;4869
91;4834
92;4834
93;4821
94;4799
95;4795
96;4771
97;4762
98;4753
99;4747
100;4745
101;4722
102;4719
103;4703
104;4683
105;4660
106;4660
107;4660
108;4658
109;4619
110;4614
111;4614
112;4608
113;4578
114;4578
115;4578
116;4571
117;4571
118;4567
119;4559
120;4559
121;4544
122;4544
123;4542
124;4542
125;4527
126;4519
127;4519
128;4513
129;4502
130;4501
131;4490
132;4472
133;4472
134;4472
135;4467
136;4454
137;4454
138;4450
139;4448
140;4433
141;4430
142;4424
143;4419
144;4406
145;4406
146;4405
147;4405
148;4366
149;4366
150;4366
151;4353
152;4353
153;4353
154;4353
155;4343
156;4343
157;4343
158;4343
159;4341
160;4336
161;4323
162;4323
163;4321
164;4321
165;4316
166;4310
167;4297
168;4297
169;4297
170;4297
171;4291
172;4291
173;4291
174;4286
175;4277
176;4272
177;4267
178;4261
179;4261
180;4257
181;4248
182;4234
183;4215
184;4215
185;4215
186;4215
187;4211
188;4195
189;4195
190;4194
191;4182
192;4172
193;4172
194;4162
195;4158
196;4158
197;4158
198;4156
199;4152
200;4152
201;4131
202;4131
203;4131
204;4128
205;4128
206;4125
207;4124
208;4118
209;4118
210;4118
211;4112
212;4112
213;4109
214;4108
215;4093
216;4093
217;4093
218;4087
219;4073
220;4073
221;4073
222;4073
223;4067
224;4067
225;4063
226;4056
227;4056
228;4056
229;4043
230;4043
231;4043
232;4043
233;4031
234;4031
235;4025
236;4007
237;4007
238;4007
239;4007
240;4007
241;4000
242;3995
243;3986
244;3986
245;3986
246;3986
247;3986
248;3986
249;3979
250;3975
251;3975
252;3975
253;3975
254;3968
255;3968
256;3963
257;3957
258;3943
259;3943
260;3942
261;3942
262;3934
263;3932
264;3915
265;3915
266;3910
267;3910
268;3910
269;3909
270;3901
271;3901
272;3898
273;3894
274;3891
275;3875
276;3875
277;3869
278;3869
279;3869
280;3864
281;3864
282;3857
283;3834
284;3821
285;3821
286;3821
287;3821
288;3821
289;3812
290;3812
291;3812
292;3805
293;3805
294;3805
295;3805
296;3798
297;3792
298;3782
299;3779
300;3779
301;3779
302;3779
303;3779
304;3779
305;3778
306;3764
307;3764
308;3764
309;3764
310;3764
311;3746
312;3746
313;3746
314;3746
315;3746
316;3743
317;3740
318;3740
319;3737
320;3735
321;3735
322;3735
323;3735
324;3735
325;3735
326;3719
327;3719
328;3719
329;3713
330;3713
331;3713
332;3713
333;3713
334;3713
335;3713
336;3713
337;3701
338;3701
339;3701
340;3701
341;3701
342;3701
343;3701
344;3691
345;3691
346;3686
347;3686
348;3686
349;3686
350;3686
351;3686
352;3669
353;3669
354;3669
355;3669
356;3669
357;3669
358;3669
359;3669
360;3662
361;3656
362;3656
363;3656
364;3656
365;3656
366;3656
367;3643
368;3643
369;3643
370;3641
371;3641
372;3639
373;3639
374;3639
375;3638
376;3633
377;3630
378;3627
379;3626
380;3626
381;3626
382;3618
383;3618
384;3616
385;3609
386;3607
387;3607
388;3607
389;3601
390;3601
391;3599
392;3599
393;3597
394;3597
395;3591
396;3590
397;3584
398;3584
399;3581
400;3581
401;3581
402;3578
403;3577
404;3577
405;3573
406;3569
407;3569
408;3569
409;3551
410;3551
411;3551
412;3551
413;3547
414;3547
415;3547
416;3547
417;3547
418;3547
419;3547
420;3547
421;3547
422;3547
423;3547
424;3545
425;3545
426;3541
427;3541
428;3537
429;3536
430;3534
431;3532
432;3527
433;3519
434;3519
435;3519
436;3519
437;3519
438;3519
439;3519
440;3519
441;3515
442;3515
443;3512
444;3509
445;3509
446;3509
447;3506
448;3506
449;3504
450;3499
451;3499
452;3496
453;3496
454;3487
455;3487
456;3487
457;3486
458;3486
459;3486
460;3485
461;3485
462;3477
463;3477
464;3477
465;3477
466;3475
467;3475
468;3471
469;3471
470;3471
471;3468
472;3468
473;3465
474;3464
475;3464
476;3459
477;3459
478;3459
479;3459
480;3459
481;3459
482;3458
483;3454
484;3448
485;3448
486;3448
487;3448
488;3448
489;3445
490;3433
491;3433
492;3433
493;3430
494;3430
495;3429
496;3429
497;3421
498;3421
499;3421
500;3421
501;3421
502;3418
503;3415
504;3415
505;3415
506;3415
507;3407
508;3400
509;3400
510;3390
511;3390
512;3390
513;3390
514;3390
515;3390
516;3390
517;3390
518;3388
519;3388
520;3388
521;3388
522;3388
523;3388
524;3387
525;3383
526;3383
527;3383
528;3378
529;3378
530;3373
531;3373
532;3373
533;3373
534;3373
535;3370
536;3368
537;3365
538;3365
539;3361
540;3361
541;3357
542;3357
543;3357
544;3357
545;3353
546;3338
547;3338
548;3338
549;3338
550;3338
551;3338
552;3336
553;3336
554;3336
555;3336
556;3328
557;3328
558;3328
559;3324
560;3324
561;3321
562;3319
563;3319
564;3317
565;3312
566;3312
567;3312
568;3312
569;3312
570;3311
571;3311
572;3311
573;3311
574;3311
575;3311
576;3310
577;3310
578;3310
579;3306
580;3305
581;3305
582;3305
583;3302
584;3302
585;3300
586;3298
587;3298
588;3297
589;3297
590;3297
591;3295
592;3291
593;3290
594;3290
595;3290
596;3275
597;3275
598;3275
599;3275
600;3270
601;3270
602;3270
603;3270
604;3270
605;3270
606;3270
607;3270
608;3270
609;3270
610;3268
611;3267
612;3266
613;3266
614;3259
615;3259
616;3259
617;3257
618;3257
619;3257
620;3255
621;3255
622;3253
623;3253
624;3253
625;3253
626;3247
627;3247
628;3247
629;3247
630;3245
631;3232
632;3232
633;3232
634;3232
635;3232
636;3232
637;3232
638;3232
639;3231
640;3230
641;3230
642;3228
643;3228
644;3222
645;3219
646;3219
647;3219
648;3219
649;3219
650;3213
651;3213
