generacja;koszt_scierzki
1;7280
2;7213
3;7053
4;7053
5;7025
6;6910
7;6860
8;6783
9;6748
10;6732
11;6711
12;6660
13;6660
14;6613
15;6553
16;6553
17;6553
18;6482
19;6482
20;6431
21;6431
22;6394
23;6333
24;6333
25;6317
26;6266
27;6214
28;6214
29;6187
30;6163
31;6122
32;6078
33;6078
34;6005
35;6005
36;5970
37;5957
38;5926
39;5888
40;5840
41;5840
42;5807
43;5807
44;5783
45;5734
46;5734
47;5678
48;5678
49;5678
50;5678
51;5657
52;5657
53;5648
54;5648
55;5609
56;5609
57;5589
58;5589
59;5572
60;5549
61;5549
62;5544
63;5528
64;5521
65;5515
66;5499
67;5490
68;5458
69;5458
70;5445
71;5420
72;5408
73;5408
74;5402
75;5399
76;5390
77;5358
78;5356
79;5326
80;5317
81;5294
82;5272
83;5244
84;5244
85;5244
86;5215
87;5212
88;5187
89;5187
90;5161
91;5145
92;5114
93;5104
94;5103
95;5072
96;5056
97;5056
98;5045
99;5010
100;5005
101;4986
102;4981
103;4974
104;4950
105;4950
106;4931
107;4926
108;4910
109;4894
110;4894
111;4894
112;4878
113;4865
114;4865
115;4845
116;4836
117;4834
118;4813
119;4811
120;4797
121;4771
122;4765
123;4756
124;4736
125;4736
126;4704
127;4704
128;4703
129;4703
130;4689
131;4677
132;4677
133;4668
134;4663
135;4654
136;4645
137;4630
138;4627
139;4613
140;4613
141;4605
142;4603
143;4599
144;4593
145;4589
146;4578
147;4571
148;4562
149;4548
150;4548
151;4548
152;4548
153;4526
154;4526
155;4513
156;4506
157;4500
158;4489
159;4478
160;4468
161;4468
162;4464
163;4455
164;4437
165;4431
166;4413
167;4413
168;4408
169;4394
170;4391
171;4391
172;4386
173;4384
174;4381
175;4375
176;4375
177;4365
178;4353
179;4353
180;4353
181;4353
182;4346
183;4338
184;4338
185;4338
186;4334
187;4334
188;4326
189;4324
190;4319
191;4311
192;4310
193;4303
194;4297
195;4296
196;4296
197;4292
198;4287
199;4282
200;4273
201;4272
202;4270
203;4263
204;4259
205;4255
206;4253
207;4248
208;4246
209;4241
210;4241
211;4235
212;4232
213;4226
214;4221
215;4209
216;4201
217;4199
218;4191
219;4191
220;4191
221;4181
222;4178
223;4177
224;4173
225;4167
226;4159
227;4137
228;4137
229;4132
230;4128
231;4124
232;4122
233;4115
234;4115
235;4114
236;4112
237;4109
238;4105
239;4105
240;4104
241;4102
242;4102
243;4100
244;4100
245;4100
246;4098
247;4098
248;4098
249;4098
250;4096
251;4096
252;4092
253;4092
254;4092
255;4089
256;4083
257;4083
258;4075
259;4075
260;4073
261;4071
262;4059
263;4059
264;4055
265;4044
266;4044
267;4044
268;4034
269;4032
270;4032
271;4028
272;4027
273;4026
274;4024
275;4020
276;4019
277;4018
278;4016
279;4015
280;4015
281;4008
282;4008
283;4008
284;4005
285;4002
286;3997
287;3997
288;3991
289;3991
290;3991
291;3989
292;3987
293;3985
294;3981
295;3981
296;3978
297;3972
298;3969
299;3969
300;3965
301;3959
302;3959
303;3959
304;3956
305;3944
306;3944
307;3944
308;3944
309;3944
310;3944
311;3944
312;3944
313;3944
314;3940
315;3940
316;3940
317;3939
318;3934
319;3933
320;3933
321;3931
322;3930
323;3923
324;3922
325;3922
326;3922
327;3922
328;3910
329;3910
330;3910
331;3910
332;3910
333;3910
334;3910
335;3910
336;3910
337;3910
338;3910
339;3910
340;3906
341;3906
342;3906
343;3900
344;3900
345;3900
346;3898
347;3898
348;3898
349;3898
350;3896
351;3891
352;3891
353;3891
354;3891
355;3891
356;3891
357;3891
358;3891
359;3891
360;3891
361;3890
362;3890
363;3885
364;3885
365;3885
366;3879
367;3874
368;3874
369;3874
370;3862
371;3862
372;3862
373;3858
374;3858
375;3858
376;3853
377;3851
378;3850
379;3846
380;3838
381;3838
382;3837
383;3833
384;3825
385;3825
386;3819
387;3816
388;3816
389;3811
390;3811
391;3811
392;3811
393;3807
394;3807
395;3807
396;3807
397;3807
398;3806
399;3806
400;3806
401;3806
402;3803
403;3802
404;3802
405;3794
406;3794
407;3794
408;3794
409;3794
410;3794
411;3794
412;3794
413;3792
414;3792
415;3787
416;3787
417;3787
418;3787
419;3785
420;3778
421;3778
422;3778
423;3776
424;3776
425;3758
426;3758
427;3758
428;3758
429;3754
430;3752
431;3746
432;3746
433;3746
434;3742
435;3737
436;3730
437;3730
