generacja;koszt_scierzki
1;24413
2;23789
3;23642
4;22857
5;22227
6;21976
7;21698
8;21513
9;21330
10;20861
11;20861
12;20844
13;20465
14;20465
15;19947
16;19947
17;19934
18;19748
19;19659
20;19529
21;19414
22;19026
23;18859
24;18588
25;18588
26;18493
27;18434
28;18102
29;17994
30;17821
31;17460
32;17460
33;17385
34;17264
35;17028
36;17028
37;17028
38;16654
39;16654
40;16498
41;16316
42;16252
43;16094
44;16020
45;15957
46;15548
47;15548
48;15463
49;15316
50;15217
51;15217
52;15046
53;15046
54;14925
55;14925
56;14925
57;14709
58;14693
59;14647
60;14410
61;14410
62;14295
63;14266
64;14163
65;14149
66;14029
67;13934
68;13780
69;13757
70;13495
71;13495
72;13495
73;13495
74;13495
75;13459
76;13417
77;13382
78;13332
79;13229
80;13229
81;13229
82;13229
83;13161
84;13069
85;12985
86;12910
87;12842
88;12829
89;12825
90;12633
91;12586
92;12586
93;12537
94;12476
95;12472
96;12429
97;12390
98;12285
99;12285
100;12235
101;12145
102;12097
103;12019
104;11919
105;11893
106;11838
107;11813
108;11573
109;11573
110;11573
111;11573
112;11526
113;11526
114;11464
115;11464
116;11322
117;11322
118;11317
119;11317
120;11286
121;11286
122;11193
123;11193
124;11153
125;11043
126;11040
127;10972
128;10955
129;10924
130;10924
131;10865
132;10834
133;10834
134;10714
135;10714
136;10713
137;10691
138;10559
139;10559
140;10526
141;10490
142;10490
143;10477
144;10365
145;10365
146;10327
147;10206
148;10206
149;10138
150;10102
151;10017
152;10017
153;9855
154;9846
155;9846
156;9846
157;9826
158;9717
159;9717
160;9717
161;9702
162;9664
163;9647
164;9489
165;9489
166;9480
167;9435
168;9402
169;9391
170;9334
171;9334
172;9284
173;9230
174;9230
175;9227
176;9131
177;9032
178;9032
179;9017
180;9009
181;8994
182;8968
183;8930
184;8892
185;8834
186;8800
187;8800
188;8680
189;8664
190;8643
191;8595
192;8543
193;8517
194;8453
195;8415
196;8415
197;8397
198;8306
199;8306
200;8295
201;8199
202;8142
203;8142
204;8142
205;8100
206;8100
207;8077
208;8037
209;7920
210;7920
211;7920
212;7920
213;7920
214;7920
215;7888
216;7869
217;7839
218;7818
219;7801
220;7790
221;7766
222;7766
223;7764
224;7764
225;7744
226;7727
227;7681
228;7660
229;7660
230;7640
231;7604
232;7565
233;7565
234;7548
235;7510
236;7510
237;7504
238;7503
239;7481
240;7466
241;7444
242;7442
243;7385
244;7385
245;7349
246;7330
247;7330
248;7280
249;7280
250;7226
251;7205
252;7205
253;7204
254;7204
255;7204
256;7204
257;7180
258;7180
259;7180
260;7115
261;7115
262;7083
263;7083
264;7053
265;7053
266;7053
267;7053
268;7025
269;7025
270;7025
271;7019
272;7019
273;7003
274;6991
275;6991
276;6969
277;6969
278;6969
279;6969
280;6969
281;6969
282;6969
283;6969
284;6969
285;6969
286;6969
287;6969
288;6969
289;6969
290;6969
291;6969
292;6969
293;6969
294;6969
295;6969
296;6969
297;6969
298;6969
299;6969
300;6969
301;6969
302;6969
303;6969
304;6969
305;6969
306;6969
307;6969
308;6969
309;6969
310;6969
311;6969
312;6969
313;6969
314;6969
315;6969
316;6969
317;6969
318;6969
319;6969
320;6969
321;6969
322;6969
323;6969
324;6969
325;6969
326;6969
327;6969
328;6969
329;6969
330;6969
331;6969
332;6969
333;6969
334;6969
335;6969
336;6969
337;6969
338;6969
339;6969
340;6969
341;6969
342;6969
343;6969
344;6969
345;6969
346;6969
347;6969
348;6969
349;6969
350;6969
351;6969
352;6969
353;6969
354;6969
355;6969
356;6969
357;6969
358;6969
359;6969
360;6969
361;6969
362;6969
363;6969
364;6969
365;6969
366;6969
367;6969
368;6969
369;6969
370;6969
371;6969
372;6969
373;6969
374;6969
375;6969
376;6969
377;6969
378;6969
379;6969
380;6969
381;6949
382;6946
383;6946
384;6946
385;6926
386;6926
387;6926
388;6926
389;6926
390;6926
391;6926
392;6926
393;6926
394;6926
395;6926
396;6926
397;6926
398;6926
399;6926
400;6926
401;6926
402;6926
403;6926
404;6926
405;6926
406;6926
407;6926
408;6926
409;6926
410;6926
411;6926
412;6926
413;6926
414;6926
415;6926
416;6926
417;6926
418;6926
419;6926
420;6926
421;6926
422;6926
423;6926
424;6926
425;6926
426;6926
427;6926
428;6926
429;6926
430;6926
431;6926
432;6926
433;6926
434;6926
435;6926
436;6926
437;6926
438;6926
439;6926
440;6926
441;6926
442;6926
443;6926
444;6926
445;6926
446;6926
447;6926
448;6926
449;6926
450;6926
451;6926
452;6926
453;6926
454;6926
455;6926
456;6926
457;6926
458;6926
459;6926
460;6926
461;6926
462;6926
463;6926
464;6926
465;6926
466;6926
467;6926
468;6926
469;6926
470;6926
471;6926
472;6926
473;6926
474;6926
475;6926
476;6926
477;6926
478;6926
479;6926
480;6926
481;6926
482;6926
483;6926
484;6926
485;6926
486;6926
487;6926
488;6926
489;6926
490;6926
491;6926
492;6926
493;6926
494;6926
495;6926
496;6926
497;6926
498;6926
499;6926
500;6926
501;6926
502;6926
503;6926
504;6926
505;6926
506;6926
507;6926
508;6926
509;6926
