generacja;koszt_scierzki
1;23505
2;23123
3;22124
4;22124
5;21701
6;21423
7;21281
8;21020
9;20820
10;19907
11;19907
12;19694
13;19604
14;19604
15;19604
16;19172
17;18944
18;18882
19;18677
20;18677
21;18677
22;18581
23;18427
24;18233
25;17674
26;17527
27;17527
28;17527
29;17426
30;17426
31;17075
32;17075
33;16727
34;16727
35;16622
36;16506
37;16347
38;16141
39;16069
40;15747
41;15625
42;15625
43;15505
44;15392
45;15265
46;15167
47;14998
48;14753
49;14737
50;14520
51;14520
52;14364
53;14233
54;14223
55;14117
56;13990
57;13814
58;13734
59;13723
60;13472
61;13296
62;13146
63;13065
64;12959
65;12748
66;12651
67;12518
68;12518
69;12393
70;12346
71;12346
72;12136
73;11963
74;11963
75;11963
76;11866
77;11864
78;11750
79;11708
80;11624
81;11624
82;11458
83;11382
84;11310
85;11217
86;11217
87;11123
88;11086
89;10992
90;10969
91;10922
92;10852
93;10816
94;10719
95;10634
96;10581
97;10500
98;10500
99;10446
100;10391
101;10381
102;10371
103;10368
104;10336
105;10313
106;10306
107;10271
108;10265
109;10256
110;10249
111;10249
112;10249
113;10249
114;10248
115;10248
116;10248
117;10248
118;10248
119;10248
120;10248
121;10248
122;10248
123;10248
124;10248
125;10248
126;10248
127;10248
128;10248
129;10248
130;10248
131;10248
132;10248
133;10248
134;10248
135;10204
136;10204
137;10204
138;10204
139;10204
140;10204
141;10204
142;10204
143;10204
144;10204
145;10204
146;10204
147;10204
148;10204
149;10204
150;10204
151;10204
152;10204
153;10204
154;10204
155;10204
156;10204
157;10204
158;10204
159;10204
160;10204
161;10204
162;10204
163;10204
164;10204
165;10204
166;10204
167;10204
168;10204
169;10204
170;10204
171;10204
172;10204
173;10204
174;10204
175;10204
176;10204
177;10204
178;10204
179;10204
180;10204
181;10158
182;10158
183;10158
184;10158
185;10158
186;10158
187;10158
188;10158
189;10158
190;10158
191;10158
192;10158
193;10158
194;10138
195;10138
196;10138
197;10138
198;10138
199;10138
200;10138
201;10138
202;10138
203;10138
204;10138
205;10138
206;10138
207;10138
208;10106
209;10106
210;10106
211;10106
212;10106
213;10106
214;10106
215;10106
216;10106
217;10106
218;10106
219;10106
220;10106
221;10106
222;10106
223;10106
224;10106
225;10106
226;10106
227;10106
228;10106
229;10106
230;10106
231;10106
232;10106
233;10106
234;10106
235;10106
236;10106
237;10106
238;10106
239;10106
240;10106
241;10106
242;10106
243;10106
244;10106
245;10046
246;10046
247;10046
248;10046
249;10046
250;10046
251;10046
252;10046
253;10046
254;10046
255;10046
256;10046
257;10046
258;10046
259;10046
260;10024
261;10024
