generacja;koszt_scierzki
1;24029
2;23527
3;23053
4;22995
5;22110
6;21734
7;21479
8;21281
9;21269
10;21186
11;20801
12;20344
13;20344
14;20344
15;19935
16;19935
17;19935
18;19705
19;19527
20;19255
21;19103
22;19025
23;19025
24;18640
25;18640
26;18620
27;18507
28;18376
29;17997
30;17997
31;17953
32;17863
33;17854
34;17292
35;17292
36;17024
37;17024
38;17024
39;17018
40;16859
41;16621
42;16528
43;16402
44;16206
45;15936
46;15595
47;15507
48;15465
49;15426
50;15348
51;15210
52;15035
53;14934
54;14874
55;14800
56;14661
57;14661
58;14491
59;14186
60;13879
61;13879
62;13879
63;13879
64;13879
65;13879
66;13879
67;13879
68;13820
69;13820
70;13557
71;13557
72;13472
73;13472
74;13472
75;13355
76;13355
77;13352
78;13123
79;13123
80;13123
81;12933
82;12890
83;12774
84;12651
85;12616
86;12563
87;12370
88;12370
89;12339
90;12264
91;12260
92;12179
93;12053
94;11990
95;11990
96;11990
97;11929
98;11928
99;11873
100;11873
101;11493
102;11493
103;11493
104;11493
105;11493
106;11493
107;11493
108;11359
109;11359
110;11359
111;11359
112;11174
113;11174
114;11115
115;11055
116;11055
117;10980
118;10980
119;10944
120;10882
121;10739
122;10712
123;10669
124;10566
125;10566
126;10404
127;10404
128;10404
129;10402
130;10331
131;10263
132;10258
133;10213
134;10033
135;10033
136;10012
137;10007
138;9989
139;9987
140;9974
141;9886
142;9886
143;9874
144;9858
145;9803
146;9711
147;9711
148;9614
149;9515
150;9515
151;9515
152;9454
153;9419
154;9419
155;9376
156;9312
157;9267
158;9267
159;9076
160;9076
161;9076
162;9076
163;9044
164;9019
165;8977
166;8976
167;8907
168;8907
169;8858
170;8858
171;8791
172;8791
173;8773
174;8757
175;8737
176;8698
177;8664
178;8635
179;8602
180;8576
181;8576
182;8562
183;8523
184;8523
185;8523
186;8497
187;8496
188;8473
189;8447
190;8417
191;8397
192;8386
193;8364
194;8328
195;8302
196;8302
197;8297
198;8213
199;8202
200;8185
201;8175
202;8163
203;8143
204;8104
205;8096
206;8050
207;7977
208;7977
209;7977
210;7973
211;7928
212;7928
213;7899
214;7869
215;7852
216;7818
217;7796
218;7754
219;7714
220;7714
221;7677
222;7676
223;7676
224;7644
225;7639
226;7638
227;7616
228;7558
229;7558
230;7539
231;7539
232;7500
233;7500
