generacja;koszt_scierzki
1;24112
2;22804
3;22712
4;22363
5;22150
6;21709
7;21283
8;20972
9;20837
10;20318
11;19736
12;19736
13;19736
14;19736
15;19524
16;19120
17;18943
18;18706
19;18645
20;18634
21;18206
22;17971
23;17785
24;17785
25;17471
26;17388
27;17388
28;17378
29;17047
30;16937
31;16904
32;16750
33;16451
34;16356
35;16355
36;16195
37;16195
38;16052
39;16000
40;15658
41;15492
42;15068
43;14951
44;14951
45;14951
46;14805
47;14805
48;14734
49;14459
50;14401
51;14317
52;14291
53;14111
54;14049
55;13926
56;13845
57;13799
58;13659
59;13659
60;13199
61;13144
62;13144
63;13144
64;12784
65;12767
66;12767
67;12767
68;12712
69;12659
70;12628
71;12144
72;12144
73;12144
74;12144
75;12144
76;12144
77;12070
78;11898
79;11609
80;11609
81;11609
82;11609
83;11582
84;11582
85;11448
86;11403
87;11372
88;11288
89;11288
90;11130
91;11130
92;11130
93;11057
94;11028
95;11028
96;11028
97;10990
98;10838
99;10623
100;10623
101;10623
102;10623
103;10527
104;10331
105;10229
106;10072
107;10072
108;10072
109;9971
110;9971
111;9911
112;9911
113;9860
114;9855
115;9733
116;9733
117;9702
118;9584
119;9544
120;9505
121;9505
122;9331
123;9228
124;9096
125;9096
126;9096
127;9096
128;9079
129;9077
130;9023
131;9008
132;8987
133;8956
134;8931
135;8842
136;8842
137;8783
138;8783
139;8709
140;8709
141;8530
142;8530
143;8530
144;8530
145;8510
146;8510
147;8483
148;8462
149;8368
150;8368
151;8362
152;8362
153;8320
154;8320
155;8309
156;8283
157;8258
158;8230
159;8225
160;8182
161;8164
162;8109
163;8109
164;8109
165;8083
166;8021
167;8020
168;7977
169;7977
170;7977
171;7913
172;7882
173;7872
174;7814
175;7783
176;7773
177;7714
178;7690
179;7690
180;7556
181;7540
182;7468
183;7468
184;7371
185;7371
186;7340
187;7305
188;7281
189;7236
190;7236
191;7216
192;7203
193;7174
194;7125
195;7046
196;7046
197;6998
198;6959
199;6920
200;6908
201;6858
202;6812
203;6785
204;6757
205;6715
206;6613
207;6613
208;6561
209;6561
210;6555
211;6555
212;6465
213;6465
214;6465
215;6424
216;6424
217;6400
218;6377
219;6331
220;6292
221;6246
222;6246
223;6246
224;6184
225;6184
226;6160
227;6150
228;6140
229;6109
230;6107
231;6045
232;6045
233;6035
234;6021
235;6021
236;6007
237;6007
238;6001
239;6000
240;5989
241;5984
242;5981
243;5980
244;5937
245;5919
246;5896
247;5881
248;5881
249;5867
250;5860
251;5833
252;5833
253;5833
254;5819
255;5814
256;5804
257;5762
258;5754
259;5740
260;5730
261;5683
262;5683
263;5659
264;5646
265;5630
266;5622
267;5611
268;5611
269;5592
270;5587
271;5557
272;5557
273;5548
274;5512
275;5482
276;5482
277;5482
278;5482
279;5473
280;5443
281;5443
282;5443
283;5443
284;5441
285;5430
286;5430
287;5430
288;5413
289;5411
290;5401
291;5401
292;5369
293;5339
294;5339
295;5338
296;5308
297;5308
298;5288
299;5286
300;5264
301;5264
302;5253
303;5253
304;5253
305;5253
306;5253
307;5253
