generacja;koszt_scierzki
1;23467
2;23360
3;22104
4;22104
5;21964
6;21666
7;21246
8;20831
9;20532
10;20332
11;20281
12;19884
13;19638
14;19547
15;19391
16;19068
17;18923
18;18923
19;18648
20;18607
21;18449
22;18308
23;17630
24;17630
25;17630
26;17480
27;17480
28;17480
29;17480
30;17027
31;17027
32;16877
33;16389
34;16389
35;16389
36;16389
37;16389
38;16272
39;16258
40;16000
41;16000
42;16000
43;15587
44;15587
45;15556
46;15462
47;15462
48;15388
49;15388
50;15388
51;15335
52;15140
53;15140
54;14816
55;14681
56;14564
57;14433
58;14433
59;14393
60;14362
61;14362
62;14362
63;14264
64;13996
65;13996
66;13968
67;13768
68;13694
69;13671
70;13633
71;13620
72;13386
73;13386
74;13375
75;13228
76;13188
77;13129
78;12936
79;12896
80;12834
81;12779
82;12687
83;12550
84;12475
85;12454
86;12357
87;12255
88;12239
89;12127
90;11909
91;11909
92;11909
93;11694
94;11692
95;11567
96;11567
97;11550
98;11483
99;11483
100;11363
101;11267
102;11267
103;11267
104;11132
105;11101
106;11021
107;11021
108;10891
109;10891
110;10680
111;10680
112;10643
113;10585
114;10566
115;10531
116;10482
117;10470
118;10427
119;10342
120;10326
121;10258
122;10251
123;10221
124;10156
125;10128
126;10128
127;10127
128;10092
129;10066
130;10042
131;10022
132;10015
133;9992
134;9976
135;9976
136;9973
137;9947
138;9934
139;9921
140;9916
141;9916
142;9909
143;9857
144;9857
145;9857
146;9827
147;9827
148;9786
149;9759
150;9759
151;9759
152;9711
153;9711
154;9684
155;9684
156;9668
157;9633
158;9568
159;9568
160;9546
161;9516
162;9447
163;9445
164;9427
165;9383
166;9359
167;9331
168;9331
169;9311
170;9297
171;9272
172;9251
173;9203
174;9198
175;9168
176;9124
177;9095
178;9078
179;9044
180;9044
181;9044
182;9044
183;9044
184;9044
185;9044
186;9044
187;8995
188;8995
189;8995
190;8995
191;8965
192;8965
193;8965
194;8906
195;8906
196;8906
197;8906
198;8873
199;8873
200;8855
201;8855
202;8855
203;8841
204;8841
205;8722
206;8722
207;8704
208;8690
209;8690
210;8690
211;8690
212;8690
213;8655
214;8634
215;8629
216;8629
217;8583
218;8566
219;8504
220;8504
221;8504
222;8504
223;8487
224;8487
225;8487
226;8487
227;8487
228;8487
229;8487
230;8487
231;8487
232;8487
233;8443
234;8443
235;8443
236;8443
237;8443
238;8403
239;8403
240;8403
241;8403
242;8402
243;8402
244;8402
245;8402
246;8402
247;8385
248;8385
249;8385
250;8385
251;8385
252;8385
253;8385
254;8385
255;8385
256;8352
257;8332
258;8332
259;8332
260;8332
261;8332
262;8332
263;8332
264;8332
265;8332
266;8332
267;8332
268;8312
269;8312
270;8308
271;8308
272;8308
273;8288
274;8288
275;8288
276;8288
277;8288
278;8288
279;8284
280;8284
281;8255
282;8255
283;8172
284;8172
285;8172
286;8172
287;8172
288;8172
289;8172
290;8172
291;8172
292;8172
293;8172
294;8172
295;8172
296;8172
297;8172
298;8172
299;8172
300;8172
301;8172
302;8172
303;8172
304;8172
305;8172
306;8172
307;8172
308;8120
309;8120
310;8120
311;8120
312;8120
313;8120
314;8120
315;8120
316;8120
317;8120
318;8120
319;8120
320;8120
321;8100
322;8100
323;8100
324;8072
325;8072
326;8066
327;8066
328;8039
329;8002
330;7995
331;7970
332;7963
333;7954
334;7931
335;7926
336;7913
337;7913
338;7887
339;7887
340;7887
341;7887
342;7874
343;7857
344;7835
345;7835
346;7835
347;7805
348;7805
349;7805
350;7780
351;7780
352;7780
353;7776
354;7762
355;7753
356;7735
357;7717
358;7717
359;7671
360;7671
361;7671
362;7671
363;7671
364;7653
365;7653
366;7653
367;7633
368;7633
369;7633
370;7633
371;7630
372;7630
373;7630
374;7630
375;7630
376;7630
377;7606
378;7606
379;7606
380;7606
381;7589
382;7585
383;7585
384;7585
385;7581
386;7564
387;7560
388;7560
389;7557
390;7557
391;7549
392;7549
393;7549
394;7549
395;7549
396;7497
397;7497
398;7497
399;7497
400;7497
401;7497
