1462.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1358.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1347.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1334.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1340.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1333.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1330.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1334.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1336.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1333.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1395.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1378.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1365.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1384.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1391.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1445.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1376.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
1348.0;149;[1 - 2 - 7 - 5 - 6 - 0 - 4 - 3 - 9 - 8 - 10 - 1]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
1.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;132;[0 - 1 - 2 - 3 - 4 - 5 - 0]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
0.0;80;[1 - 2 - 3 - 4 - 0 - 5 - 1]
130.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
117.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
116.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
117.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
121.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
126.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
115.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
116.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
119.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
116.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
117.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
117.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
124.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
119.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
119.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
117.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
119.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
116.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
117.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
117.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
119.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
119.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
124.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
127.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
129.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
129.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
130.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
122.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
128.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
130.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
125.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
120.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
127.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
119.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
117.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
116.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
118.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
126.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
122.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
118.0;212;[6 - 7 - 8 - 2 - 4 - 3 - 0 - 5 - 1 - 9 - 6]
16652.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
16656.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
16723.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
16714.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
16736.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17005.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
16683.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17149.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
16800.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
16883.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
16844.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17186.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
16756.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17150.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17273.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17589.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17584.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17454.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17642.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17642.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17114.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17205.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17273.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17559.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17043.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17626.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17296.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17770.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17325.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17500.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17587.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17159.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17430.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17777.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17477.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17747.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17021.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17079.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
16816.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
17397.0;264;[9 - 7 - 5 - 3 - 10 - 0 - 1 - 8 - 4 - 6 - 2 - 11 - 9]
228844.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
231613.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
227842.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
228863.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
224878.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
224566.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
227047.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
231923.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
226832.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
229366.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
225564.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
227148.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
229930.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
235850.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
242815.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
234789.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
226122.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
226444.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
226505.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
229532.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
225834.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
228518.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
227364.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
225417.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
226081.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
226545.0;269;[0 - 10 - 3 - 5 - 7 - 9 - 11 - 2 - 6 - 4 - 8 - 1 - 12 - 0]
